target,acid_group,base_pKa,MaxEStateIndex,qed,MolWt,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BalabanJ,PEOE_VSA11,PEOE_VSA3,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA9,SMR_VSA9,SlogP_VSA4,EState_VSA3,EState_VSA5,EState_VSA8,VSA_EState8,FractionCSP3,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumRotatableBonds,RingCount,MolLogP,fr_Al_OH,fr_Ar_NH,fr_Ar_OH,fr_NH1,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_bicyclic,fr_ether,fr_ketone,fr_methoxy,fr_piperdine
1,0.622699849,-0.959744043,-0.634294192,1.370023693,-1.194760343,0.549594664,-0.631746698,0.272699599,-1.273547921,1.252413614,-0.637153716,-0.767615937,-0.313732335,0.166281029,-0.790474395,-0.713700093,-0.657124366,-0.550312953,-0.883726854,-0.784938978,-0.414691947,0.115522257,0.024940931,-0.515742626,-0.641821345,-0.841737232,-0.494290199,-1.286329094,-0.466460704,-0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,-0.468499685,-0.703741026,-0.742621893,-0.441941738,-0.422158527,-0.2786656
1,0.622699849,-0.959744043,0.390553156,0.899666698,-0.076942671,1.133437478,-0.602602758,-1.874283046,2.089806413,-0.597068864,2.966832588,-0.767615937,-0.313732335,0.194442753,0.082116846,-0.270816287,-0.657124366,1.345816934,-0.052482638,-1.09454844,-0.079711579,0.039792208,1.278438776,0.178722692,2.342373628,0.22813439,-0.494290199,0.80876979,-0.62522495,1.610347894,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,1.378339654,2.841028586,0.753623699,2.563262082,-0.422158527,-0.2786656
1,0.622699849,-0.959744043,0.698182571,1.680950729,-1.005446723,0.390830392,-0.417859003,0.27623158,-1.117699589,0.703634971,-0.637153716,-0.244220071,-0.313732335,0.334568252,-1.003418163,-0.713700093,0.653617411,-0.558735876,-0.559253889,-0.75695142,-1.084652684,-0.777220615,-1.353475948,-0.515742626,-0.641821345,-0.841737232,-0.735234525,-0.762554373,-0.195795283,-0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,-0.468499685,-0.703741026,-0.742621893,-0.441941738,-0.422158527,-0.2786656
1,-1.605910137,-0.959744043,-0.754302441,-0.217071347,-0.995273235,-1.423618454,0.591485563,1.844116937,-1.80804458,2.248832418,-0.637153716,-0.767615937,-0.313732335,-1.307632422,-1.386211604,0.6809482,-0.657124366,-1.04538138,-0.452441221,-1.09454844,-0.679885299,-1.063041057,2.286406117,-1.210207945,-0.641821345,-0.841737232,0.22854278,-1.810103816,-1.9606443,-0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,-0.468499685,-0.703741026,-0.742621893,-0.441941738,-0.422158527,-0.2786656
1,0.622699849,-0.959744043,-0.752010674,0.597660451,-1.504157019,1.025887487,-0.631742763,0.356812531,-1.224349795,2.557399876,-0.637153716,-0.767615937,-0.313732335,-0.275504049,-1.386211604,-0.713700093,-0.657124366,-0.550312953,-1.252358387,-1.09454844,-1.084652684,-0.283413362,1.761423127,-0.515742626,-0.641821345,-0.841737232,-0.253345873,-1.810103816,-0.816508247,-0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,-0.468499685,-0.703741026,-0.742621893,-0.441941738,-0.422158527,-0.2786656
1,0.622699849,0.453854475,-0.802297924,-0.409257147,-1.459679782,1.761976396,-0.631647971,1.087557235,-1.528581204,1.978401749,-0.637153716,-0.196043338,-0.313732335,-1.307632422,-1.204328361,-1.130382703,0.020164307,-1.04538138,-0.898086132,-0.081757378,-1.084652684,-1.081850873,-1.913457803,1.567653329,-0.641821345,-0.841737232,-1.217123178,-1.286329094,-1.535847485,-0.536782631,-0.31741701,2.428371657,-0.708925369,-0.266206953,-0.363177581,-0.468499685,-0.703741026,-0.742621893,-0.441941738,-0.422158527,-0.2786656
1,0.622699849,-0.959744043,-0.24274602,0.824837119,-0.735477924,0.46299597,-0.637946495,-1.681710943,1.350197901,-0.446085598,0.251375567,-0.767615937,0.879116353,-0.59539482,0.713627049,-1.130382703,0.796965212,2.420520624,0.58241112,-0.427079148,-0.463233184,-0.640486388,1.236440137,-0.515742626,2.342373628,-0.841737232,-1.458067504,0.284995069,-0.279676617,0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,-0.006789851,1.828237268,-0.742621893,1.060660172,-0.422158527,-0.2786656
1,-1.605910137,0.307519225,-0.10677774,0.867057497,-0.314456994,0.302628015,0.842257031,-0.08016428,-0.524122366,-0.287582849,-0.637153716,-0.196043338,-0.313732335,-0.174273198,0.469295039,-0.26427676,-0.657124366,-1.04538138,-0.025452765,0.454573268,-0.204153981,-0.366868269,-0.386234558,-1.210207945,0.104227398,0.22813439,-1.217123178,0.284995069,0.341882733,-0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,-0.468499685,0.309050292,0.005500903,-0.441941738,-0.422158527,2.428371657
0,-1.605910137,0.594336315,0.561307535,-0.158335126,0.02468754,0.043533541,0.842257052,0.681725667,-0.384969209,-0.82306025,0.220613322,-0.767615937,-0.313732335,-0.409246599,-0.104328234,0.534439664,0.012845958,-0.466169128,1.299117046,-0.827619949,0.221887545,0.099394888,-0.63523835,-1.210207945,-0.641821345,0.22813439,-0.735234525,0.80876979,-0.004013063,-0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,-0.468499685,-0.197345367,-0.742621893,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,1.390400077,-0.76808701,0.860428322,-0.800690934,1.184651759,-0.620153932,-1.569767303,1.47055339,-0.150723095,1.129539439,-0.767615937,-0.313732335,-0.603085524,-0.529927878,-1.130382703,0.697452982,-0.550312953,-0.149233205,-0.475329515,-0.212644894,-0.882178177,0.309999568,0.178722692,0.850276141,1.298006011,-1.458067504,0.80876979,-1.301754861,0.536782631,-0.31741701,2.428371657,-0.708925369,-0.266206953,-0.363177581,-0.468499685,-0.703741026,0.005500903,-0.441941738,-0.422158527,2.428371657
0,0.622699849,-0.959744043,-0.008448809,1.205109502,-0.515893066,0.359077536,-0.636789822,-1.835833596,1.530073169,-0.223381768,1.13990485,-0.767615937,-0.313732335,-0.321621434,0.919905147,-1.130382703,-0.657124366,1.345816934,0.653453377,-0.47425512,0.214255017,0.533639687,1.140988683,-0.515742626,2.342373628,-0.841737232,-1.217123178,0.284995069,-0.05159779,0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,1.378339654,1.828237268,-0.742621893,2.563262082,-0.422158527,-0.2786656
0,0.622699849,-0.959744043,-0.208078347,0.993511718,-0.78529861,-0.176184872,-0.639260244,-1.819415758,1.178198912,-0.390343879,0.251375567,-0.767615937,-0.313732335,-0.556594835,0.88038974,-0.700599495,-0.657124366,1.345816934,-0.523483479,0.64488875,-0.414691947,-0.14013326,1.623269708,-0.515742626,2.342373628,-0.841737232,-1.458067504,0.284995069,-0.107414738,0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,-0.006789851,1.828237268,-0.742621893,1.060660172,-0.422158527,-0.2786656
0,0.622699849,-0.345135992,0.290883674,1.138207999,-0.439559502,0.359077536,0.842257023,0.748030213,-0.795632617,0.444350068,-0.637153716,-0.767615937,-0.313732335,-0.858997913,0.043407502,0.210748247,0.020164307,-0.466169128,1.14558489,-0.840386564,-1.084652684,-0.736178751,-1.250321394,-0.515742626,-0.641821345,-0.841737232,-0.494290199,-0.238779652,-0.085978892,-0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,-0.468499685,-0.197345367,0.005500903,-0.441941738,0.773957299,-0.2786656
0,-1.605910137,-0.959744043,-0.058633548,0.851688583,-0.655510615,-0.195907143,-0.649219555,-1.848329065,1.227024203,-0.419106399,0.251375567,-0.767615937,-0.313732335,-0.556594835,1.115447446,-1.130382703,-0.657124366,1.840885361,-0.163240103,0.64488875,-0.414691947,0.232018369,1.486432039,-1.210207945,2.342373628,-0.841737232,-1.217123178,0.284995069,0.268692594,-0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,-0.006789851,1.828237268,-0.742621893,2.563262082,-0.422158527,-0.2786656
0,0.622699849,-0.523664997,0.94641898,0.773137717,-0.057353346,-0.40299098,-0.41785852,0.468849124,-0.057234078,-0.92113876,-0.637153716,0.363610613,-0.313732335,-0.369232037,-0.579483829,0.041501436,-0.657124366,-0.063667448,1.468506904,-0.75695142,-0.591289559,-0.734820309,-0.513503164,-0.515742626,0.104227398,0.22813439,-0.494290199,0.80876979,-0.78978026,-0.536782631,1.954620538,-0.2786656,0.167564178,-0.266206953,-0.363177581,-0.468499685,-0.197345367,-0.742621893,-0.441941738,-0.422158527,-0.2786656
0,-1.605910137,-0.959744043,0.057348616,0.217097012,-0.424386498,-0.784025238,0.842257022,0.540959438,-0.216582984,0.241143355,1.111912811,-0.196043338,-0.313732335,-0.858997913,0.765654372,-0.700599495,0.020164307,-1.04538138,0.111752435,-1.09454844,-1.084652684,0.272792811,-0.653498627,-1.210207945,-0.641821345,-0.841737232,-0.012401546,-0.762554373,0.249314803,-0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,-0.468499685,-0.703741026,0.753623699,1.060660172,-0.422158527,-0.2786656
0,0.622699849,-0.959744043,-0.796450762,1.092369915,-0.865265919,0.311448253,-0.639241637,-1.481390009,0.944459408,-0.355284725,-0.637153716,-0.767615937,-0.313732335,-0.805275793,1.061945267,-0.700599495,0.020164307,0.39775199,-0.156953211,0.596638382,-0.456172748,-0.623739318,0.886451478,0.178722692,1.596324885,-0.841737232,-1.458067504,0.284995069,-0.227690682,0.536782631,-0.31741701,2.428371657,-0.708925369,-0.266206953,-0.363177581,-0.468499685,1.828237268,-0.742621893,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,-0.959744043,0.88182938,0.043292426,-0.276693961,0.831842262,-0.406794818,-0.388908301,1.24394437,-0.154106042,-0.637153716,0.279175795,-0.313732335,-0.046645276,-0.749333502,-0.700599495,-0.657124366,-0.055244525,0.747434528,-1.09454844,-1.084652684,-0.722210034,1.866419725,0.178722692,0.104227398,0.22813439,1.192320086,-0.762554373,0.084447666,0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,1.466161346,-0.468499685,-0.197345367,0.005500903,1.060660172,-0.422158527,-0.2786656
0,0.622699849,-0.198800742,0.507111936,-0.146012389,0.177294854,0.46299597,0.590870734,0.277374874,-0.743673426,1.025912766,-0.637153716,2.460845345,-0.313732335,-0.302172554,-0.797467781,1.423572982,0.668987458,-0.558735876,0.1501056,1.324315316,-0.602388579,-0.349394294,-0.195331654,0.873188011,-0.641821345,-0.841737232,0.951375759,-0.762554373,-0.765591431,1.610347894,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,-0.468499685,-0.703741026,-0.742621893,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,2.104516099,-0.769752476,1.02846247,-0.600545863,-0.799901663,-0.640298256,-0.162523394,-0.821036867,0.582858586,-0.637153716,-0.767615937,-0.313732335,0.549719469,0.188111463,-1.130382703,0.020164307,-0.466169128,-0.141513199,-0.475329515,2.294811679,1.311275552,-0.004428747,-0.515742626,-0.641821345,-0.841737232,0.22854278,-0.762554373,0.543955228,-0.536782631,-0.31741701,2.428371657,-0.708925369,-0.266206953,-0.363177581,-0.468499685,-0.703741026,-0.742621893,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,1.975741079,-2.54301798,-0.985794529,0.136725514,-1.124646773,0.842341278,0.821335696,-1.056464736,-0.213744709,-0.637153716,-0.173459411,-0.313732335,0.05883679,1.11934049,1.225965586,1.354327826,-1.04538138,-0.626629961,-1.09454844,0.944003491,-0.262798145,-1.446806257,-0.515742626,0.104227398,0.22813439,-0.494290199,0.80876979,1.500986459,-0.536782631,-0.31741701,-0.2786656,0.167564178,-0.266206953,-0.363177581,-0.468499685,0.309050292,-0.742621893,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,0.27532547,1.306775381,-0.854989663,0.416115133,0.920044638,0.511050327,0.341760684,1.035836193,-0.223588788,1.190631854,0.871567,-0.313732335,-0.603832133,-0.470047922,-0.235405759,0.020164307,-1.04538138,-1.252358387,-0.034044208,-0.838522029,-0.078915491,0.186474157,0.873188011,-0.641821345,0.22813439,0.951375759,-0.238779652,-1.097553036,0.536782631,1.954620538,-0.2786656,1.044053725,-0.266206953,0.551491883,-0.468499685,-0.703741026,0.753623699,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,1.191384137,0.383902822,-0.662376599,0.466847993,-0.641137391,-0.619652911,0.350355936,-0.368935872,-0.836938073,-0.637153716,-0.196043338,-0.313732335,0.099968156,-0.158335351,1.416754149,-0.657124366,-1.04538138,0.904724052,-0.698883879,0.24492096,-0.273633219,-0.829621953,0.178722692,-0.641821345,1.298006011,0.22854278,0.80876979,-0.224706056,-0.536782631,-0.31741701,-0.2786656,1.044053725,-0.266206953,-0.363177581,-0.468499685,-0.197345367,0.005500903,-0.441941738,0.773957299,-0.2786656
0,-1.605910137,-0.959744043,0.022016104,0.007847239,-0.496652661,-0.212473851,-0.611542726,-0.459590913,0.200871678,1.320617852,-0.637153716,0.375529262,-0.313732335,-0.603832133,-1.352064098,1.41897107,-0.657124366,-0.199257835,-0.542611284,0.709571746,-0.827418801,-0.431684528,-0.678203709,-0.515742626,-0.641821345,0.22813439,-0.494290199,-0.762554373,-0.866311397,-0.536782631,-0.31741701,-0.2786656,0.167564178,-0.266206953,-0.363177581,0.454919984,-0.703741026,0.753623699,-0.441941738,1.970073125,-0.2786656
0,-1.605910137,2.010861539,0.353393808,1.25647171,-0.745506861,-0.186494245,-0.648140796,-0.6403558,0.377498222,-0.635113843,-0.637153716,-0.767615937,-0.313732335,-0.838432229,0.496737052,-1.130382703,-0.657124366,-0.550312953,-0.139411935,1.682400373,0.269975386,-0.179171347,0.739087829,-1.210207945,0.104227398,3.437749254,-1.217123178,1.332544511,-0.652086577,-0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,-0.468499685,0.815445951,-0.742621893,-0.441941738,-0.422158527,7.842446172
0,0.622699849,0.284105585,0.460867238,-0.447936077,0.297377909,0.413510999,0.590883875,0.441981988,-0.230664008,-0.225956737,-0.637153716,0.80747002,-0.313732335,0.400881125,-0.3906072,0.999890239,-0.657124366,-0.550312953,0.724927923,0.495427534,-0.827418801,-0.159184402,0.102476878,1.567653329,-0.641821345,0.22813439,1.192320086,-0.238779652,-0.765101418,0.536782631,-0.31741701,-0.2786656,0.167564178,2.147402753,-0.363177581,-0.468499685,-0.703741026,0.753623699,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,1.378693257,0.391985216,-0.073873095,-0.122242359,0.826151786,-0.617496321,-0.194602223,0.47008264,-0.297637589,0.223383527,0.398113189,-0.313732335,-1.039875889,-0.301863558,0.912420001,1.361646176,-1.04538138,1.309102881,-1.09454844,-1.084652684,-0.605880557,-0.45263557,0.178722692,-0.641821345,1.298006011,-0.735234525,0.80876979,-1.012780769,0.536782631,-0.31741701,2.428371657,-0.708925369,-0.266206953,-0.363177581,-0.468499685,1.828237268,0.005500903,-0.441941738,-0.422158527,-0.2786656
0,-1.605910137,-0.959744043,0.19697125,-0.169563538,-0.30207036,0.957845656,-0.611551142,-0.440532679,0.168571603,1.251827518,-0.637153716,0.375529262,-0.313732335,-0.838432229,-0.928129763,1.348150015,0.057825872,0.748657895,-0.550932587,0.255839642,-0.827418801,-0.112431124,-0.587184985,-0.515742626,-0.641821345,0.22813439,-0.253345873,-0.762554373,-0.740565125,-0.536782631,-0.31741701,-0.2786656,0.167564178,-0.266206953,-0.363177581,0.454919984,-0.703741026,0.753623699,-0.441941738,0.773957299,-0.2786656
0,-1.605910137,-0.959744043,0.402222134,1.417692242,-0.464596951,0.390830392,0.842257065,-0.635881376,1.245820009,0.483937254,2.0195518,-0.767615937,-0.313732335,-0.59124138,-1.822179508,0.371430086,1.374741655,-0.550312953,-0.536074166,0.768176484,-1.084652684,-0.732110239,-0.184102071,-1.210207945,0.104227398,0.22813439,-0.735234525,-0.238779652,-0.583573836,-0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,-0.006789851,-0.197345367,2.24986929,2.563262082,3.166188951,-0.2786656
0,0.622699849,0.588482905,-1.327447742,0.451493467,-0.053295914,-0.40299098,4.265266274,0.691401525,-1.104797924,-0.004697864,-0.637153716,-0.767615937,-0.313732335,-1.307632422,0.80220575,0.507741467,2.142723503,2.008874584,0.43177008,-1.09454844,1.012834231,-0.346981168,-1.493471411,0.873188011,-0.641821345,-0.841737232,-0.494290199,-0.238779652,0.265975248,-0.536782631,-0.31741701,-0.2786656,0.167564178,-0.266206953,-0.363177581,-0.468499685,-0.703741026,0.005500903,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,-0.298308712,1.170487357,-0.73515645,0.219090397,0.174333652,0.842257088,0.389248419,-0.56586854,-0.25288454,0.256595574,1.876845679,-0.313732335,-0.122041187,-0.385567016,0.066855381,0.653617411,-0.072090371,0.494296864,-0.749690323,-0.373926835,-0.755401944,-1.365649464,0.178722692,-0.641821345,-0.841737232,0.22854278,0.284995069,0.634286917,-0.536782631,1.954620538,-0.2786656,1.044053725,-0.266206953,-0.363177581,-0.468499685,-0.197345367,-0.742621893,1.060660172,-0.422158527,-0.2786656
0,-1.605910137,1.732824563,-0.85067004,-0.361039184,0.043035709,-1.124646773,-0.620512406,-0.880461513,-0.01123576,0.123622256,2.896232592,-0.767615937,-0.313732335,-0.302919163,0.695694049,1.680643223,2.766980567,0.397602777,-0.536074166,-0.784938978,0.750486475,0.116279054,0.264249417,-1.210207945,-0.641821345,-0.841737232,1.674208738,-0.762554373,0.433328088,-0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,-0.468499685,-0.703741026,2.24986929,-0.441941738,4.362304777,-0.2786656
0,0.622699849,-0.959744043,0.545904779,0.987390143,-0.649484281,1.411457867,0.842257011,-0.016480969,1.362692815,0.422466863,-0.637153716,-0.196043338,-0.313732335,-0.630041365,-0.567364425,-0.729931101,0.737722092,0.440246913,-1.252358387,-0.419354399,-0.025364293,-1.081850873,-0.413506404,-0.515742626,0.104227398,0.22813439,-1.458067504,-0.238779652,-0.021038791,-0.536782631,-0.31741701,-0.2786656,0.167564178,-0.266206953,2.38083081,-0.468499685,-0.197345367,0.005500903,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,-0.959744043,0.188214125,-0.558000242,0.181756036,-1.219492959,-0.614804097,0.07695679,0.218203959,-0.690478226,6.647450416,-0.767615937,-0.313732335,-0.838432229,-0.80950135,-0.164584704,4.08389635,-1.04538138,-0.201111778,-0.023689837,-1.084652684,-1.150929244,-0.905490462,2.262118648,-0.641821345,1.298006011,-0.494290199,0.80876979,-0.782964623,1.610347894,-0.31741701,7.842446172,-0.708925369,-0.266206953,-0.363177581,-0.468499685,0.309050292,2.24986929,1.060660172,0.773957299,-0.2786656
0,0.622699849,0.014848724,0.656880383,-1.712744477,1.37067847,-0.879283802,0.583273652,0.102089118,-0.293305042,-0.734921269,-0.637153716,0.969685789,3.896865058,2.109394673,-0.589564196,1.670532266,-0.657124366,-0.550312953,0.323868901,-0.190966444,0.839273806,0.555452409,-0.097300434,1.567653329,-0.641821345,-0.841737232,2.637986044,0.284995069,0.795100308,0.536782631,-0.31741701,-0.2786656,1.920543272,2.147402753,-0.363177581,-0.468499685,-0.703741026,0.005500903,-0.441941738,-0.422158527,-0.2786656
0,-1.605910137,0.661650531,0.008238879,-0.898785203,0.441202428,-0.026970333,-0.396262921,0.689671523,0.247447709,-1.334314796,0.223383527,-0.767615937,2.13223476,-1.307632422,0.22762541,-0.669563258,2.082770419,-0.199257835,-0.128395578,0.60069776,-0.377279703,-0.284554958,-0.233512235,-1.210207945,-0.641821345,1.298006011,0.469487107,0.80876979,0.37752005,-0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,2.38083081,-0.468499685,-0.197345367,2.24986929,-0.441941738,-0.422158527,2.428371657
0,0.622699849,1.466494408,-0.57806932,-0.497855055,1.649365265,-0.204535636,7.886613656,0.69909431,-1.062093108,0.552149822,0.246192861,-0.767615937,-0.313732335,-1.307632422,2.476281427,-0.124869703,1.374741655,0.149287483,-0.091294627,-1.09454844,3.287262624,-1.081850873,-1.353475948,1.567653329,-0.641821345,-0.841737232,-0.253345873,-0.762554373,0.194656068,-0.536782631,-0.31741701,2.428371657,-0.708925369,-0.266206953,-0.363177581,-0.468499685,-0.703741026,0.005500903,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,0.149477154,0.897176799,-0.261569281,0.682848952,0.526360867,0.842257111,-0.124157162,0.65534526,-0.517323025,-0.637153716,1.396728187,-0.313732335,-0.155197623,-0.986344409,0.961776454,0.057825872,0.389179855,-1.252358387,0.945555878,-0.345154696,-1.081850873,-0.713496682,-0.515742626,0.104227398,0.22813439,0.22854278,0.80876979,0.090987114,-0.536782631,-0.31741701,-0.2786656,0.167564178,-0.266206953,1.466161346,-0.468499685,-0.703741026,-0.742621893,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,0.983588081,1.960718857,-1.863854937,3.325807655,-2.427235474,-0.417353188,-0.058986191,0.372877557,-1.457786526,1.150344864,4.180821646,-0.313732335,-0.838432229,2.429197405,3.98576211,-0.657124366,1.387846144,4.878282358,2.513691932,-0.087920813,-0.164281771,0.075951424,1.567653329,-0.641821345,3.437749254,2.156097391,3.427643395,2.373076146,-0.536782631,4.226658085,-0.2786656,2.797032819,4.561012458,-0.363177581,-0.468499685,0.309050292,2.24986929,-0.441941738,4.362304777,2.428371657
0,0.622699849,0.884080111,1.113639693,-1.308906388,1.270134893,-0.683163226,-0.417605349,-0.159480245,0.442632876,-1.564085111,-0.637153716,3.105630298,-0.313732335,-0.805275793,0.702399542,1.516467941,0.690134632,0.422978057,0.717207917,0.79959109,0.710970995,0.493266303,-0.21081027,-0.515742626,-0.641821345,1.298006011,1.433264412,1.856319232,0.201738985,0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,-0.468499685,-0.703741026,0.753623699,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,1.674290463,0.794248366,-1.142891124,1.510415648,-0.677775302,-0.604990122,-0.548561575,0.866332891,0.356167529,1.295627273,-0.767615937,-0.313732335,-0.504362823,1.395882187,1.7941781,-0.657124366,0.439823903,-0.444721215,-0.313573688,-1.084652684,2.485348995,2.175883384,2.262118648,-0.641821345,2.367877633,0.22854278,-0.238779652,-0.988770127,4.831043681,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,-0.468499685,-0.703741026,3.746114882,-0.441941738,0.773957299,-0.2786656
0,0.622699849,-0.959744043,0.483866299,0.160339323,0.01481811,-0.40299098,0.842257051,0.537963701,-0.49135764,-0.533419419,-0.637153716,-0.767615937,-0.313732335,-0.155197623,0.90330974,-0.700599495,-0.657124366,0.113043124,2.016302839,-1.09454844,-0.827418801,-0.240323814,-0.944258436,0.178722692,-0.641821345,0.22813439,-0.735234525,0.284995069,0.696180026,0.536782631,-0.31741701,-0.2786656,0.167564178,-0.266206953,-0.363177581,-0.468499685,-0.197345367,-0.742621893,-0.441941738,-0.422158527,-0.2786656
0,-1.605910137,-0.959744043,0.257941403,-0.893521203,-0.137230934,0.232066115,-0.611539982,-0.437849058,0.116089081,1.012556577,-0.637153716,0.375529262,-0.313732335,-0.838432229,-0.693072058,1.312739488,-0.657124366,-0.199257835,-0.196059035,0.313907184,-0.827418801,0.312221454,-0.113516121,-0.515742626,-0.641821345,0.22813439,0.469487107,-0.762554373,-0.512076469,-0.536782631,-0.31741701,-0.2786656,0.167564178,-0.266206953,-0.363177581,0.454919984,-0.703741026,1.501746494,-0.441941738,0.773957299,-0.2786656
0,0.622699849,-0.567565573,0.270491083,0.27976116,-0.266565334,-0.567229886,-0.640278258,-0.478645061,-0.526568505,0.212919853,-0.637153716,-0.767615937,-0.313732335,0.768106969,-0.458902213,-1.130382703,0.020164307,-1.04538138,-0.218933422,-0.749690323,-0.586286749,1.334923029,-0.513503164,0.873188011,-0.641821345,-0.841737232,-0.976178852,-0.238779652,0.427946853,-0.536782631,1.954620538,2.428371657,1.044053725,-0.266206953,-0.363177581,-0.468499685,-0.197345367,-0.742621893,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,-0.959744043,1.181778101,-1.533110389,3.771606837,-2.980575666,-0.638875427,0.0286139,0.498797212,3.647813684,-0.637153716,-0.767615937,-0.313732335,2.910905841,1.597268712,-0.23978005,-0.657124366,2.420097613,-0.852399804,3.784937396,-0.055717152,4.716033435,1.40578949,2.262118648,-0.641821345,0.22813439,2.156097391,-1.286329094,-0.379238371,0.536782631,-0.31741701,-0.2786656,2.797032819,-0.266206953,-0.363177581,0.454919984,-0.703741026,-0.742621893,-0.441941738,-0.422158527,-0.2786656
