target,acid_group,base_pKa,MaxEStateIndex,qed,MolWt,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BalabanJ,PEOE_VSA11,PEOE_VSA3,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA9,SMR_VSA9,SlogP_VSA4,EState_VSA3,EState_VSA5,EState_VSA8,VSA_EState8,FractionCSP3,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumRotatableBonds,RingCount,MolLogP,fr_Al_OH,fr_Ar_NH,fr_Ar_OH,fr_NH1,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_bicyclic,fr_ether,fr_ketone,fr_methoxy,fr_piperdine
0,-1.605910137,-0.959744043,-0.480436276,-1.278022666,-0.575543306,-1.792178379,-0.61900168,1.182395431,-2.046709963,2.360978841,-0.637153716,-0.767615937,-0.313732335,1.309858122,-0.061234139,-0.665188967,-0.657124366,-1.04538138,-0.44085136,-1.09454844,2.18999364,-0.200245561,0.186474157,-1.210207945,-0.641821345,-0.841737232,1.915153065,-1.810103816,1.047234324,-0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,4.148598663,-0.703741026,0.005500903,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,-0.959744043,-0.22945144,0.917556451,-0.022072625,0.365223251,0.585744425,-0.130795423,-0.041427695,-0.825033294,-0.637153716,-0.767615937,-0.313732335,-0.383573611,0.939410449,-0.760732042,1.374741655,0.692255376,-0.082709249,-1.09454844,-0.827418801,0.555762615,-0.163514502,0.178722692,-0.641821345,1.298006011,-0.253345873,0.284995069,0.113117888,-0.536782631,-0.31741701,2.428371657,0.167564178,-0.266206953,-0.363177581,-0.468499685,-0.197345367,0.753623699,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,1.050902297,0.641119025,-1.31946175,1.12091708,-0.694598831,-0.639114958,-0.762036663,0.298111313,-0.904568264,-0.637153716,-0.173459411,-0.313732335,1.548691405,0.539543255,0.990745028,-0.657124366,-0.055244525,0.236223371,-0.737225808,0.1652457,0.247719438,0.186474157,2.956583967,0.104227398,0.22813439,1.433264412,0.80876979,-0.457907748,0.536782631,-0.31741701,-0.2786656,1.920543272,-0.266206953,-0.363177581,-0.468499685,0.309050292,-0.742621893,-0.441941738,-0.422158527,2.428371657
0,0.622699849,0.39824708,1.324345773,-0.569210999,0.468767049,0.787741076,0.842257101,0.58950594,-0.738187336,0.12973109,0.256595574,2.519178939,-0.313732335,-0.858997913,-0.499155246,0.612057085,1.995099281,-0.558735876,-0.143447804,0.321168281,0.616398739,0.088795502,-0.386234558,0.873188011,-0.641821345,-0.841737232,0.710431433,-0.238779652,-0.094407117,-0.536782631,-0.31741701,-0.2786656,1.920543272,2.147402753,-0.363177581,-0.468499685,-0.703741026,0.005500903,-0.441941738,0.773957299,-0.2786656
0,0.622699849,-0.959744043,2.094529732,-1.631616322,0.92166923,-0.614676676,-0.417437115,-1.939310369,2.089471883,-1.07954641,2.137387192,-0.244220071,-0.313732335,2.92582694,0.317174551,-0.700599495,-0.657124366,1.345816934,0.694629491,3.154946321,-0.749672316,0.318568394,1.512746975,0.178722692,2.342373628,-0.841737232,2.637986044,0.284995069,1.696145315,1.610347894,-0.31741701,-0.2786656,-0.708925369,-0.266206953,0.551491883,1.378339654,1.828237268,0.005500903,2.563262082,-0.422158527,-0.2786656
0,0.622699849,-0.959744043,-0.503622961,0.962419051,-0.485950809,-0.769370074,-0.631812213,-1.191136856,0.049008784,0.219911019,-0.637153716,-0.196043338,-0.313732335,0.956216376,0.762007246,-0.738657409,-0.657124366,-0.466169128,-0.905806138,0.548925213,1.495546668,2.03628497,-0.338508833,-0.515742626,0.104227398,-0.841737232,-0.735234525,-0.238779652,0.88353431,-0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,-0.468499685,-0.197345367,-0.742621893,-0.441941738,-0.422158527,-0.2786656
0,-1.605910137,-0.959744043,0.163359866,-1.105130557,0.053503286,-0.835984455,-0.618013172,-1.820276411,1.24745624,-1.030942653,0.251375567,-0.767615937,-0.313732335,1.449315272,0.914537247,-1.130382703,-0.657124366,1.345816934,0.245106637,2.788824545,-0.079711579,0.326862278,1.726424262,-1.210207945,2.342373628,-0.841737232,0.951375759,0.284995069,1.710845708,-0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,-0.006789851,1.828237268,0.005500903,1.060660172,-0.422158527,-0.2786656
0,0.622699849,0.541655625,0.576988829,-1.593230306,2.233829945,-2.454713907,-0.618210207,-0.152618319,0.260928637,-1.186156222,-0.637153716,0.375529262,-0.313732335,1.974263887,1.873713227,0.721643659,-0.657124366,-0.055244525,1.871377633,0.006390146,3.534285178,1.845504566,0.270471435,1.567653329,-0.641821345,2.367877633,1.674208738,1.332544511,1.588876992,-0.536782631,-0.31741701,-0.2786656,2.797032819,4.561012458,-0.363177581,-0.468499685,-0.703741026,0.753623699,-0.441941738,1.970073125,-0.2786656
0,0.622699849,0.960174441,0.620375353,-1.74109668,2.173556636,-1.795231535,-0.618165695,0.501124242,0.167704807,-1.444726864,-0.637153716,1.563842315,-0.313732335,1.405594384,0.481328608,3.185459302,3.998499778,-0.055244525,0.288613271,-0.303219317,2.481038581,0.64733555,-0.28493914,1.567653329,-0.641821345,2.367877633,1.192320086,2.903868674,1.779937556,-0.536782631,4.226658085,-0.2786656,2.797032819,4.561012458,-0.363177581,-0.468499685,1.828237268,1.501746494,-0.441941738,1.970073125,-0.2786656
0,0.622699849,-0.538298522,0.958486698,-1.180816133,1.165818004,-0.889004062,-0.645563793,-0.368619379,0.861170357,-0.901515307,-0.637153716,-0.173459411,-0.313732335,1.004931976,0.490275197,-0.26865105,-0.657124366,0.892820418,-0.044762632,-0.059974088,0.426546953,0.469952275,1.119777249,1.567653329,1.596324885,0.22813439,1.674208738,0.80876979,-0.745901813,-0.536782631,-0.31741701,-0.2786656,2.797032819,-0.266206953,-0.363177581,-0.468499685,-0.197345367,-0.742621893,1.060660172,-0.422158527,-0.2786656
0,0.622699849,-0.225141087,1.225249733,-0.60917257,0.371483375,0.240647968,-0.405688373,-0.018775934,0.881378774,-0.734488166,1.129539439,-0.244220071,1.316912395,-0.53751926,-0.373533446,1.860764656,0.697452982,-0.558735876,0.927943483,0.593436663,-0.36906631,-0.516244958,-0.136592299,1.567653329,0.104227398,0.22813439,0.469487107,0.80876979,-0.322975957,2.683913156,-0.31741701,-0.2786656,0.167564178,-0.266206953,1.466161346,-0.468499685,0.309050292,0.753623699,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,1.012855131,1.82328411,-1.705674618,2.208358839,-1.428852441,-0.406830467,0.208683403,1.03978717,-1.606223712,-0.637153716,1.563842315,-0.313732335,0.936394191,1.85159929,1.899422966,3.290471014,0.892820418,1.965463526,0.034377704,-0.087920813,0.516349455,0.057906894,1.567653329,1.596324885,1.298006011,0.951375759,3.427643395,1.998795227,-0.536782631,4.226658085,-0.2786656,2.797032819,4.561012458,1.466161346,-0.468499685,2.334632927,0.753623699,-0.441941738,1.970073125,2.428371657
0,0.622699849,-0.959744043,0.103624498,-0.290376454,0.237303982,-0.675158306,0.590858796,-0.300230182,-0.661789326,-0.000589296,-0.637153716,0.80747002,-0.313732335,0.199437466,-0.053994835,0.211144878,2.00087641,-1.04538138,-0.185671767,-0.157931426,0.389882217,0.14001912,-0.944258436,0.178722692,-0.641821345,-0.841737232,-0.253345873,0.284995069,-0.043089381,-0.536782631,1.954620538,-0.2786656,1.044053725,-0.266206953,-0.363177581,-0.468499685,-0.197345367,0.005500903,-0.441941738,0.773957299,-0.2786656
0,0.622699849,0.175817499,0.887629709,-0.415101597,0.18365017,-0.40299098,0.842257081,1.096910424,-0.16504458,-0.397089419,-0.637153716,0.327352529,-0.313732335,-0.858997913,-0.586477215,0.01544022,0.697452982,-0.558735876,-0.874479088,1.330502018,-0.071818983,-1.081850873,-1.513470764,0.873188011,-0.641821345,-0.841737232,-0.253345873,-0.238779652,0.698701367,-0.536782631,-0.31741701,-0.2786656,1.920543272,-0.266206953,2.38083081,-0.468499685,-0.703741026,0.005500903,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,-0.040758671,0.438382835,0.329244087,0.032079644,-0.258659823,-0.405690641,0.161632491,0.876415447,-0.82575663,1.129539439,0.398113189,1.316912395,-0.369232037,0.25635127,0.043526882,2.023564804,-0.466169128,0.957742773,0.255839642,-0.127934258,-0.718218092,-1.038486154,0.178722692,0.104227398,0.22813439,-0.253345873,0.80876979,0.279169965,-0.536782631,-0.31741701,-0.2786656,0.167564178,-0.266206953,1.466161346,-0.468499685,-0.197345367,0.753623699,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,0.32215275,0.468964623,-0.390319093,0.756092089,0.526360867,0.590872007,0.159351551,0.622686654,-0.406891802,0.2566942,1.951123635,0.633118763,-1.039875889,0.183903934,0.043526882,0.720874722,0.481895815,-0.844679798,1.514359415,0.213284605,0.820377056,0.348007383,-0.515742626,-0.641821345,0.22813439,0.469487107,0.284995069,-0.044684151,-0.536782631,-0.31741701,-0.2786656,0.167564178,-0.266206953,2.38083081,-0.468499685,-0.703741026,0.005500903,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,-0.959744043,0.639061782,-1.309239625,0.911361158,-0.920700568,-0.622734678,0.086453114,-0.0454317,-0.646302582,0.377917952,-0.196043338,-0.313732335,2.277681896,0.476288425,-0.275190577,0.020164307,0.608111552,0.721058067,-1.09454844,-0.312951035,0.624764796,-0.097300434,1.567653329,-0.641821345,0.22813439,2.156097391,0.284995069,0.092572974,0.536782631,-0.31741701,-0.2786656,1.920543272,-0.266206953,-0.363177581,-0.468499685,-0.703741026,0.005500903,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,-0.959744043,0.862349954,-1.500417021,2.333820235,-1.135749168,-0.610639115,-0.515824955,0.895144059,-0.369403389,0.251375567,-0.196043338,-0.313732335,1.440990649,1.808914708,0.588750129,-0.657124366,1.925029186,2.694422407,-0.426200919,-1.084652684,1.436665695,1.215852568,0.873188011,0.104227398,2.367877633,-0.012401546,0.284995069,0.917781771,2.683913156,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,2.301759324,0.815445951,2.997992086,4.065863992,3.166188951,2.428371657
0,0.622699849,-0.959744043,0.902480484,-1.59344563,2.553405094,-1.103421603,-0.610622822,-0.520637,0.896823333,-0.37738567,0.251375567,-0.196043338,-0.313732335,1.440990649,1.808914708,1.519137601,-0.657124366,1.925029186,2.694422407,-0.426200919,-1.084652684,1.463178561,1.256250815,0.873188011,0.104227398,2.367877633,0.710431433,0.284995069,0.925176514,2.683913156,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,2.301759324,0.815445951,3.746114882,4.065863992,3.166188951,2.428371657
0,0.622699849,-0.216360972,0.974745376,0.146202286,0.156843201,0.895989445,0.579989928,-0.650223936,1.249684739,-0.215907685,1.023120357,0.349936456,-0.313732335,-1.307632422,0.070365082,0.489842223,0.057825872,0.389179855,0.325396662,0.583291659,-0.586286749,-1.081850873,-0.713496682,-0.515742626,0.104227398,0.22813439,-0.735234525,0.284995069,-0.262267788,-0.536782631,-0.31741701,-0.2786656,0.167564178,-0.266206953,2.38083081,-0.468499685,-0.703741026,-0.742621893,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,0.980661376,0.843874254,-1.739179941,2.178461444,-1.062473347,-0.618175593,0.079475943,0.350836235,-1.485841513,-0.637153716,1.563842315,-0.313732335,1.104681415,1.029908141,2.800939437,2.657017909,-0.055244525,1.450542402,-0.303219317,1.673076593,0.324995502,-0.28493914,1.567653329,-0.641821345,2.367877633,1.192320086,2.903868674,1.608655702,-0.536782631,4.226658085,-0.2786656,2.797032819,4.561012458,-0.363177581,-0.468499685,2.334632927,2.24986929,-0.441941738,3.166188951,-0.2786656
0,0.622699849,-0.959744043,-0.668637035,0.274214234,-0.655510615,0.839512033,-0.621074863,-0.957175542,0.45650617,0.0712143,-0.637153716,-0.767615937,-0.313732335,-0.09276266,0.355706809,-1.130382703,0.697452982,-0.550312953,-0.525584744,0.59717558,0.842734952,0.660500012,0.686457957,-0.515742626,0.104227398,0.22813439,-0.494290199,-0.238779652,0.71963829,-0.536782631,-0.31741701,2.428371657,-0.708925369,-0.266206953,-0.363177581,0.454919984,0.815445951,0.005500903,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,-0.959744043,0.531447378,-0.332435138,0.411524352,-0.531718769,-0.396678845,-1.801226902,1.308550656,-0.833314053,-0.637153716,-0.767615937,-0.313732335,-0.537145955,1.09642049,0.053519488,-0.657124366,1.840885361,1.418459743,-1.09454844,-0.23520455,-0.256704545,0.730900963,0.178722692,1.596324885,0.22813439,-0.976178852,0.80876979,1.093963756,-0.536782631,-0.31741701,-0.2786656,1.044053725,-0.266206953,5.124839201,-0.468499685,1.828237268,-0.742621893,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,-0.959744043,-0.067545092,0.411231906,-0.366007322,0.655437513,-0.621070065,-1.04584173,0.60130088,-0.02954342,-0.637153716,-0.767615937,-0.313732335,0.48886779,-0.131482355,-1.130382703,0.697452982,-0.550312953,0.265944265,0.33474209,0.883748725,1.090570905,1.061445805,-0.515742626,0.104227398,0.22813439,-0.012401546,-0.238779652,0.954933674,-0.536782631,-0.31741701,2.428371657,-0.708925369,-0.266206953,-0.363177581,-0.468499685,0.815445951,0.005500903,1.060660172,-0.422158527,-0.2786656
0,0.622699849,-0.959744043,-0.729282956,0.111565434,-0.72542905,0.46299597,-0.631887029,-0.757014696,-0.555542979,1.302351792,-0.637153716,-0.196043338,-0.313732335,0.833796692,0.099190599,-1.130382703,-0.657124366,-0.592384865,-1.252358387,0.935846996,0.84320198,1.033762154,-0.023519039,-0.515742626,0.104227398,-0.841737232,-0.253345873,-1.286329094,0.660302158,-0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,3.686888828,-0.703741026,-0.742621893,-0.441941738,-0.422158527,-0.2786656
0,-1.605910137,-0.959744043,-0.569363182,-0.712089734,-0.575323985,-2.585999746,-0.649409631,0.575809042,-2.231867803,3.122491632,-0.637153716,-0.767615937,-0.313732335,0.494359268,1.114054388,-1.130382703,-0.657124366,-1.04538138,-0.852399804,0.503360833,1.76611554,1.414727933,0.642981104,-1.210207945,-0.641821345,-0.841737232,1.433264412,-1.810103816,1.506109323,-0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,3.225178993,-0.703741026,-0.742621893,1.060660172,-0.422158527,-0.2786656
0,0.622699849,1.519175098,1.361871669,-1.491923285,0.925238176,-0.508833828,-0.396972812,0.490782277,-0.064289494,0.016909008,1.139942151,0.850748395,-0.313732335,0.569168349,-0.340218594,1.500719957,1.330906086,0.507121881,-0.527926838,0.699217374,-0.827418801,-1.046031566,-0.732246076,0.178722692,-0.641821345,-0.841737232,1.433264412,0.284995069,0.630197534,-0.536782631,-0.31741701,-0.2786656,0.167564178,-0.266206953,2.38083081,-0.468499685,-0.703741026,0.005500903,-0.441941738,0.773957299,-0.2786656
0,-1.605910137,-0.072952426,0.189626918,-1.401933536,0.447792017,-0.647243708,-0.618532321,-0.291182789,-0.087000161,-0.657200953,-0.637153716,-0.196043338,-0.313732335,1.501547283,1.571248368,-0.738657409,0.697452982,2.177460659,-0.547664028,2.073642083,1.501341946,2.467808845,0.846452772,-1.210207945,-0.641821345,0.22813439,1.915153065,-0.238779652,2.507321918,-0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,-0.468499685,-0.197345367,0.753623699,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,-0.959744043,-1.448040651,0.676183802,-0.795128164,0.504233441,-0.640754841,-0.757014691,-0.555885117,1.27821447,-0.637153716,-0.767615937,-0.313732335,1.284294615,-0.090013746,-0.665188967,-0.657124366,-0.592384865,-0.915053904,0.907859438,1.137168576,1.12578122,0.186474157,-0.515742626,0.104227398,-0.841737232,-0.253345873,-1.286329094,0.619185604,0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,3.686888828,-0.703741026,-0.742621893,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,0.231424894,0.538968734,-0.284674743,0.440908338,-0.016807611,-0.396670519,0.417923534,0.16275321,-0.428785986,0.329236778,0.935183213,-0.313732335,-0.838432229,-0.179616634,1.434273192,-0.657124366,-0.558735876,0.25763105,0.641149833,-0.350157507,-0.722539575,-0.27003279,0.178722692,-0.641821345,0.22813439,-0.012401546,0.284995069,0.370526226,-0.536782631,4.226658085,-0.2786656,1.044053725,-0.266206953,5.124839201,-0.468499685,-0.703741026,0.753623699,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,-0.959744043,0.838927639,-1.373529783,1.784740953,-0.737231559,-0.608924944,-0.381592722,1.082313556,-0.253358699,-0.637153716,-0.196043338,0.908009424,0.416081902,1.418800165,1.018533337,-0.657124366,1.429960758,2.294463823,-0.030536357,-0.766354309,1.512812144,1.331891591,0.873188011,0.104227398,2.367877633,0.22854278,0.284995069,0.231050678,2.683913156,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,1.378339654,0.815445951,2.997992086,2.563262082,3.166188951,2.428371657
0,-1.605910137,-0.959744043,0.248547159,-1.029853891,0.023575983,-1.413309087,-0.648876644,-0.314795586,-0.429758984,-0.363629325,1.13990485,-0.767615937,-0.313732335,2.890445593,-0.095381646,-1.130382703,-0.657124366,0.439823903,0.535011786,2.07417928,0.884215753,1.564613829,0.660652342,-1.210207945,0.104227398,-0.841737232,1.915153065,-0.762554373,2.24393542,-0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,1.378339654,-0.197345367,-0.742621893,2.563262082,-0.422158527,-0.2786656
0,0.622699849,0.389466965,0.980107443,-1.372689351,1.594639772,-0.662787067,0.590879376,0.594795748,1.374105413,-1.257919243,-0.637153716,1.424210474,-0.313732335,1.066530265,0.315542518,0.925755896,0.035534353,0.0288993,1.468383879,-0.132149246,0.140540931,-0.736040216,-0.128515637,0.873188011,0.850276141,1.298006011,0.22854278,2.380093953,-0.215342351,-0.536782631,-0.31741701,-0.2786656,1.920543272,-0.266206953,-0.363177581,-0.006789851,1.828237268,0.005500903,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,-0.959744043,-0.898584058,0.070275822,-0.146203143,0.708358937,-0.637951884,-1.261832385,0.741058939,-0.37101028,-0.637153716,-0.767615937,-0.313732335,0.664389555,1.338799298,0.123556394,-0.657124366,0.892820418,0.622126328,1.049387355,0.491539619,1.455706457,1.353103024,0.873188011,1.596324885,-0.841737232,-0.012401546,-0.238779652,0.705784283,2.683913156,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,0.916629819,-0.197345367,-0.742621893,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,0.38068685,0.959475135,-0.661405954,1.599748947,-0.050181482,0.590879374,-0.209669085,1.373864667,-1.115385697,-0.637153716,1.995783073,0.908009424,0.227225885,0.500355564,0.977558766,0.712823027,0.39775199,1.713889028,-0.483731262,-0.023424799,0.732375453,0.739087829,0.873188011,1.596324885,1.298006011,0.22854278,1.856319232,-0.364582524,-0.536782631,-0.31741701,-0.2786656,1.920543272,2.147402753,-0.363177581,-0.468499685,1.828237268,1.501746494,-0.441941738,0.773957299,-0.2786656
0,-1.605910137,-0.959744043,0.241509143,-0.794948948,-0.006570641,-1.990633719,-0.648876769,-0.312920322,-0.432598014,-0.178247406,1.13990485,-0.767615937,-0.313732335,1.432759654,1.114054388,-1.130382703,-0.657124366,-1.04538138,0.535011786,0.1460382,1.76611554,1.414914945,-0.152224545,-1.210207945,0.104227398,-0.841737232,1.192320086,-0.762554373,2.137157109,-0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,4.148598663,-0.197345367,-0.742621893,2.563262082,-0.422158527,-0.2786656
0,0.622699849,-0.869016188,0.928182186,0.196324926,0.092048895,0.341216555,0.579989922,0.473775525,0.76790925,0.235876536,0.148313599,-0.244220071,-0.313732335,-1.307632422,0.298429401,0.872581573,0.057825872,0.389179855,-0.874479088,1.691509061,-0.827418801,-0.494076677,-0.913490203,-0.515742626,-0.641821345,0.22813439,-0.735234525,-0.238779652,-0.056952297,-0.536782631,-0.31741701,-0.2786656,0.167564178,-0.266206953,2.38083081,-0.468499685,-0.703741026,-0.742621893,-0.441941738,-0.422158527,-0.2786656
0,-1.605910137,-0.359769517,0.486736716,-1.465368924,0.579070395,-0.879283802,0.842257082,0.677703784,-0.751580225,-0.401404562,-0.637153716,-0.767615937,-0.313732335,0.257522454,2.061852231,0.210748247,0.020164307,-0.466169128,0.463520033,-0.16410846,0.84320198,1.005961027,-0.431152892,-1.210207945,-0.641821345,-0.841737232,1.433264412,-0.238779652,2.086917402,-0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,1.840049489,-0.197345367,0.753623699,-0.441941738,0.773957299,-0.2786656
0,0.622699849,-0.959744043,-0.851119684,0.04530286,-0.146203143,-0.244226707,-0.637942492,-1.245444227,0.731054557,-0.333568412,-0.637153716,-0.767615937,-0.313732335,0.866579824,1.178374559,0.123556394,-0.657124366,1.387888845,1.390716444,1.002211382,1.096154803,1.039310097,1.353103024,0.873188011,1.596324885,-0.841737232,-0.253345873,-0.238779652,0.641592566,2.683913156,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,1.378339654,-0.197345367,-0.742621893,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,0.2928857,1.569235117,-0.952633574,1.958437944,-0.238752074,0.5908892,-0.209876812,1.660113596,-1.045902397,0.237653042,3.042574806,-0.313732335,0.19981077,0.522797217,1.753203529,0.035534353,-0.097316437,0.325997958,-0.034044208,-0.087920813,0.030540516,0.739087829,0.873188011,1.596324885,1.298006011,-0.012401546,1.856319232,-0.117393186,-0.536782631,-0.31741701,-0.2786656,1.920543272,2.147402753,3.295500274,-0.006789851,1.828237268,1.501746494,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,1.287965402,0.672995294,-1.841304077,2.105876269,-0.2468294,0.8422572,-0.76495612,-0.301734144,-1.441555916,-0.637153716,1.392990458,-0.313732335,0.361239868,1.678170928,0.38901137,0.697452982,0.748807107,0.688326799,0.855406502,1.614396286,0.970792127,-0.326842543,0.873188011,0.104227398,1.298006011,1.674208738,2.380093953,2.022226763,-0.536782631,1.954620538,-0.2786656,1.920543272,-0.266206953,-0.363177581,-0.006789851,-0.197345367,0.753623699,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,-0.579272393,0.477924365,-1.210284437,0.781069723,-0.176184872,0.590872675,-0.451806307,0.356763241,-0.575456015,0.135027414,0.398113189,-0.313732335,1.118388971,0.251311087,-0.346252439,-0.657124366,-1.04538138,1.457914289,-0.419354399,-0.615058888,-0.323955573,-0.423183508,0.178722692,-0.641821345,0.22813439,1.192320086,0.284995069,1.42779632,0.536782631,-0.31741701,-0.2786656,0.167564178,-0.266206953,2.38083081,-0.468499685,-0.703741026,0.005500903,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,-0.959744043,-0.936588134,0.06371131,-0.225951132,0.582442447,-0.638308018,-1.261715206,0.739455199,-0.397555584,-0.637153716,-0.767615937,-0.313732335,0.879914076,1.585562855,-0.306226814,-0.657124366,0.892820418,-0.915053904,1.669680675,0.491539619,1.507716583,1.353103024,0.178722692,1.596324885,-0.841737232,-0.012401546,-0.238779652,1.164258363,1.610347894,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,1.378339654,-0.197345367,-0.742621893,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,-0.959744043,-0.898738077,0.103883111,-0.225951132,0.253964635,-0.638080799,-1.261309378,0.738080556,-0.352060165,-0.637153716,-0.767615937,-0.313732335,1.448210274,0.851610134,-0.270816287,-0.657124366,1.387888845,0.253494795,1.76403262,1.161500355,1.650928484,1.353103024,0.178722692,1.596324885,-0.841737232,-0.012401546,-0.238779652,1.100066646,1.610347894,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,0.916629819,-0.197345367,-0.742621893,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,-0.959744043,-0.893665805,-0.021668989,-0.166081572,-0.08546243,-0.638080675,-1.245351244,0.729429735,-0.275688604,-0.637153716,-0.767615937,-0.313732335,1.440990649,1.052520332,-0.270816287,-0.657124366,1.882957274,1.359389393,0.692064722,2.084413915,2.076109319,1.086444996,0.178722692,1.596324885,-0.841737232,-0.253345873,-0.238779652,1.109866908,1.610347894,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,1.840049489,-0.197345367,-0.742621893,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,-0.959744043,-0.941459138,-0.019738391,-0.305699121,0.107322758,-0.639491783,-1.261191887,0.736497448,-0.378761604,-0.637153716,-0.767615937,-0.313732335,1.663734796,1.098373693,-0.700599495,-0.657124366,1.387888845,-0.915053904,2.38432594,1.161500355,1.702938612,1.353103024,-0.515742626,1.596324885,-0.841737232,-0.012401546,-0.238779652,1.558540726,0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,1.378339654,-0.197345367,-0.742621893,-0.441941738,-0.422158527,-0.2786656
0,0.622699849,-0.959744043,-0.936386866,-0.131028607,-0.24582956,-0.238752074,-0.639491719,-1.24522392,0.727829266,-0.29787878,-0.637153716,-0.767615937,-0.313732335,1.656515171,1.299283891,-0.700599495,-0.657124366,1.882957274,-0.177790839,1.312358042,2.084413915,2.131465787,1.086444996,-0.515742626,1.596324885,-0.841737232,-0.253345873,-0.238779652,1.568340988,0.536782631,-0.31741701,-0.2786656,-0.708925369,-0.266206953,-0.363177581,2.301759324,-0.197345367,-0.742621893,-0.441941738,-0.422158527,-0.2786656