target,base_group,MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,BCUT2D_MWHI,BCUT2D_MRLOW,HallKierAlpha,PEOE_VSA1,PEOE_VSA10,PEOE_VSA12,PEOE_VSA2,PEOE_VSA3,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,SMR_VSA1,SMR_VSA3,SMR_VSA6,SlogP_VSA1,SlogP_VSA10,SlogP_VSA3,EState_VSA2,VSA_EState1,VSA_EState4,VSA_EState5,VSA_EState8,NumAliphaticHeterocycles,NumAromaticHeterocycles,RingCount,MolLogP,fr_Ar_NH,fr_NH1,fr_allylic_oxid,fr_ether,fr_imidazole,fr_methoxy
0,-1.213559752,-0.754302441,-1.244579847,-0.546648602,0.591485563,1.223644031,1.638769677,-1.203676309,-0.9463765,-0.49763767,-0.012342127,-0.767615937,-0.313732335,-1.307632422,-1.386211604,0.329212583,-0.805428631,0.758176988,-0.985439939,-0.698919335,1.331160772,-0.405828324,1.3861165,-0.643985432,0.147934156,-1.063041057,-0.841737232,-0.763505675,-1.810103816,-1.9606443,-0.31741701,-0.708925369,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,-3.373166337,1.564132011,5.24948056,-0.752084149,3.116781519,1.158994042,-0.793055717,-0.9463765,-0.49763767,-0.443852908,-0.767615937,-0.313732335,-1.073032326,-1.171013509,-1.425061685,0.111179304,-0.046084828,-0.285858532,-0.698919335,-0.624487904,-1.305379516,-0.780950478,-0.268201221,0.147934156,-0.884749196,-0.841737232,0.518429779,-1.286329094,-1.459717267,-0.31741701,0.167564178,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,-1.213559752,0.030713276,-0.059295367,-0.411707955,-0.635644328,-0.489006394,1.057632992,-0.020530549,0.088101685,-0.49763767,0.143679764,-0.767615937,-0.313732335,-0.556594835,0.478569343,0.308809555,-0.805428631,-0.509141503,-0.985439939,-0.698919335,-0.345157808,0.665577773,-0.780950478,-1.046605253,0.202573401,-0.398285792,-0.841737232,-0.763505675,0.284995069,-1.041825182,-0.31741701,-0.708925369,-0.006789851,-0.742621893,-0.250789598,-0.422158527
0,-1.213559752,-1.021387025,-0.060460835,4.323892299,-0.583914288,-2.826839893,0.138626141,-0.082841741,0.173334,-0.49763767,-1.079724628,-0.767615937,5.321108428,-1.307632422,-1.822179508,0.647386279,-0.805428631,-0.071185671,-0.985439939,-0.698919335,0.088941141,-1.305379516,-0.780950478,-0.643985432,0.147934156,-1.416107346,-0.841737232,-0.763505675,-1.810103816,-2.28988856,-0.31741701,-0.708925369,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,-0.85067004,0.556723751,0.16720191,-0.620512406,1.294999176,-0.206001427,0.638077884,-0.9463765,-0.49763767,-1.079724628,-0.767615937,-0.313732335,-0.302919163,0.695694049,-0.106145038,-0.369412935,2.272924882,1.507659936,-0.698919335,-0.147073402,-0.902507218,0.140624115,-0.11957324,1.314281276,0.116279054,-0.841737232,-0.763505675,-0.762554373,0.433328088,-0.31741701,-0.708925369,-0.468499685,2.24986929,-0.250789598,4.362304777
0,0.824022054,1.960718857,0.236079322,-0.566286623,-0.417353188,-0.324034903,-3.327921758,3.364427706,3.025433135,0.927098903,0.143679764,4.180821646,-0.313732335,-0.838432229,2.429197405,2.756896263,2.78681165,3.323034079,1.703180101,4.074548899,1.325350817,1.899571939,3.569707047,0.142689943,-1.176817569,-0.164281771,3.437749254,1.800365233,3.427643395,2.373076146,4.226658085,2.797032819,-0.468499685,2.24986929,4.99650045,4.362304777
0,0.824022054,0.440657772,0.315530729,-0.794501219,0.585744337,-0.455769525,-0.780380709,0.755037119,1.588691879,0.321547947,1.380527917,0.992269716,6.08110681,-0.873275982,-0.486466243,0.9061125,0.99069151,0.735901537,0.468575668,-0.12814443,1.76202822,0.208255125,-0.339657338,1.978714747,-0.735267663,0.157239162,1.298006011,1.800365233,0.284995069,-0.811732847,-0.31741701,0.167564178,-0.006789851,0.753623699,-0.250789598,-0.422158527
0,0.824022054,1.361871669,-2.238901592,0.039626277,-0.396972812,-0.326030375,-1.469635847,-0.03284141,-0.453435708,-0.49763767,1.309049756,0.850748395,-0.313732335,0.569168349,-0.340218594,1.121938525,0.480484353,-0.04196666,1.817557746,1.742774296,0.930707068,1.996448893,2.584610524,-2.039816828,-1.173806532,-1.046031566,-0.841737232,0.518429779,0.284995069,0.630197534,-0.31741701,0.167564178,-0.468499685,0.005500903,-0.250789598,0.773957299
0,-1.213559752,0.022016104,0.307498204,-0.058167555,-0.611542726,-1.254493945,-0.37493651,-0.061390943,-0.9463765,-0.49763767,0.210692039,0.375529262,-0.313732335,-0.603832133,-1.352064098,0.244591935,-0.332317205,-0.004511313,-0.285858532,-0.066320608,0.490096505,0.219340487,-0.368673012,-0.254473973,-0.76058871,-0.431684528,0.22813439,-0.763505675,-0.762554373,-0.866311397,-0.31741701,0.167564178,0.454919984,0.753623699,-0.250789598,1.970073125
0,-1.213559752,0.19697125,0.249371384,-0.364541742,-0.611551142,-1.25177027,-0.719564079,-0.061390943,0.050675184,-0.49763767,0.210692039,0.375529262,-0.313732335,-0.838432229,-0.928129763,0.244591935,-0.332317205,-0.475804324,-0.285858532,-0.066320608,0.490096505,0.228434723,-0.350082506,-0.562099812,-0.86345825,-0.112431124,0.22813439,-0.763505675,-0.762554373,-0.740565125,-0.31741701,0.167564178,0.454919984,0.753623699,-0.250789598,0.773957299
0,0.824022054,0.538968734,-2.273393956,-0.57644956,-0.396670519,-0.674224736,-0.422238333,-0.472011534,0.040113815,-0.49763767,0.18129305,0.935183213,-0.313732335,-0.838432229,-0.179616634,1.37368908,0.981490207,-0.07530384,-0.236785255,2.719451748,1.31076414,0.778170583,3.710458977,-1.721343729,0.054537917,-0.722539575,0.22813439,0.518429779,0.284995069,0.370526226,4.226658085,1.044053725,-0.468499685,0.753623699,-0.250789598,-0.422158527
0,0.824022054,0.917865546,0.096253562,-0.225850585,-0.417857134,0.456538059,0.131868738,0.332472253,0.018001128,0.157039906,-0.468022432,0.327352529,-0.313732335,-1.307632422,-1.175221038,-0.43024346,0.074083574,1.113057676,1.073188649,0.422018118,-0.613561151,-0.559960278,-0.090650689,-0.640130005,-0.554339535,-0.041816749,0.22813439,0.518429779,-0.238779652,-1.270483115,-0.31741701,0.167564178,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,0.438382835,-1.451186859,-0.375792697,-0.405690641,-0.882490596,-0.949315792,0.332990977,-0.453381311,0.214730616,-0.468022432,0.398113189,1.316912395,-0.369232037,0.25635127,0.868571888,-0.361932122,-0.594658986,0.960691405,0.924869533,-0.29045533,0.25832183,0.740301961,-0.057718823,-0.332964343,-0.718218092,0.22813439,0.518429779,0.80876979,0.279169965,-0.31741701,0.167564178,-0.468499685,0.753623699,-0.250789598,-0.422158527
0,0.824022054,1.225249733,-1.483229461,-0.72915293,-0.405688373,-0.88249005,-0.45602535,1.474476224,-0.453435708,0.214730616,-0.468022432,-0.244220071,1.316912395,-0.53751926,-0.373533446,1.551363679,-0.399027852,0.281252678,0.960691405,1.398695571,0.763979879,0.759938714,1.465859838,-0.743313254,-0.434422758,-0.516244958,0.22813439,0.518429779,0.80876979,-0.322975957,-0.31741701,0.167564178,-0.468499685,0.753623699,-0.250789598,-0.422158527
0,-1.213559752,-0.400939277,-1.325171518,-0.4932647,0.590858712,-1.251706343,-0.003279328,-0.837843922,-0.459173247,0.711107462,0.813151814,0.23589742,-0.313732335,-0.603832133,-1.204328361,-0.166668889,-0.805428631,-0.21939861,0.259166817,0.566278118,-0.306874936,-0.139612478,0.518052432,-0.664581861,0.341476556,-1.081850873,-0.841737232,-0.763505675,-0.762554373,-0.606604452,-0.31741701,0.167564178,-0.468499685,0.005500903,-0.250789598,-0.422158527
0,0.824022054,0.974745376,-2.184569254,0.059260916,0.579989928,-0.322979538,-0.665504853,-0.414631074,0.530217676,-0.49763767,0.768825722,0.349936456,-0.313732335,-1.307632422,0.070365082,0.464878774,0.111179304,0.16968622,1.003598695,2.519633024,-0.223334344,0.195759632,1.564404222,-1.804470152,-0.647011453,-1.081850873,0.22813439,0.518429779,0.284995069,-0.262267788,-0.31741701,0.167564178,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,0.527113396,0.341638995,0.432928061,0.585739533,-0.378477016,0.064294705,0.284837752,-0.459173247,-0.49763767,0.143679764,-0.767615937,1.870509417,-0.369232037,-0.330970881,-0.098115726,-0.369412935,1.651025047,0.282563642,-0.066320608,0.072469348,-0.54583828,-0.318573055,-0.072925256,0.168554561,-0.578128039,0.22813439,-0.763505675,-0.238779652,-0.334914458,-0.31741701,-0.708925369,-0.468499685,0.753623699,-0.250789598,0.773957299
0,0.824022054,0.887629709,-2.079351329,-0.412943132,0.842257081,-0.320406805,-0.847954742,0.394017853,1.003463977,-0.49763767,0.167849288,0.327352529,-0.313732335,-0.858997913,-0.586477215,0.794607936,0.111179304,0.224954207,1.736579251,3.052921597,-0.646046368,0.639420657,1.727491451,-1.118621076,-0.242406893,-1.081850873,-0.841737232,0.518429779,-0.238779652,0.698701367,-0.31741701,1.920543272,-0.468499685,0.005500903,-0.250789598,-0.422158527
0,0.824022054,1.569235117,-1.822574121,-0.041268377,0.5908892,-0.341940837,-1.341245184,1.093486679,1.58140958,3.619800963,1.357841735,3.042574806,-0.313732335,0.19981077,0.522797217,2.707509868,1.883995877,-0.07530384,1.658329632,1.787724144,2.318677278,0.769733495,3.68793795,-1.922969725,-3.535157144,0.030540516,1.298006011,0.518429779,1.856319232,-0.117393186,-0.31741701,1.920543272,-0.006789851,1.501746494,-0.250789598,-0.422158527
0,0.824022054,0.672995294,-1.981410804,-0.618117791,0.8422572,-1.248756476,-1.942654079,0.701951055,0.988500454,-0.49763767,1.447540192,1.392990458,-0.313732335,0.361239868,1.678170928,0.496804091,0.937773024,3.209083018,1.603476837,1.198876845,0.110752221,0.623458131,0.976657383,1.170911345,0.071799461,0.970792127,1.298006011,1.800365233,2.380093953,2.022226763,1.954620538,1.920543272,-0.006789851,0.753623699,-0.250789598,-0.422158527
0,0.824022054,0.507111936,-1.406032866,-0.470252924,0.590870734,-0.327772306,-0.192486621,-0.020530549,-0.453435708,1.428439329,-0.468022432,2.460845345,-0.313732335,-0.302172554,-0.797467781,0.866634917,0.081564388,0.22014224,-0.418960945,0.451043497,0.115837089,-0.060453924,0.866544891,-0.055116072,-0.581568963,-0.349394294,-0.841737232,0.518429779,-0.762554373,-0.765591431,-0.31741701,-0.708925369,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,-0.417663781,-1.07029276,-0.615767076,0.590452357,-1.278919089,0.787336859,-0.422537983,0.13332368,-0.49763767,-1.079724628,1.374512967,-0.313732335,-1.039875889,-1.655035354,-0.496398051,0.044468657,-0.184409035,-0.985439939,-0.051807919,0.253743664,0.31950054,0.238070925,-0.643985432,0.222986516,-0.445956753,-0.841737232,0.518429779,-1.286329094,-1.59740204,-0.31741701,-0.708925369,-0.468499685,-0.742621893,2.372855426,-0.422158527
0,-1.213559752,0.188214125,-0.109536611,-0.50736424,-0.614804097,0.146156173,-1.043919438,2.231562841,0.986670095,0.19978487,-0.468022432,-0.767615937,-0.313732335,-0.838432229,-0.80950135,2.004904787,-0.805428631,-0.037848492,1.507659936,-0.698919335,-1.190581857,1.480181001,0.200770966,-0.398531176,-0.173381697,-1.150929244,1.298006011,-0.763505675,0.80876979,-0.782964623,-0.31741701,-0.708925369,-0.468499685,2.24986929,-0.250789598,0.773957299
0,0.824022054,0.089072258,-1.568624249,-0.550982465,0.590883841,-0.231297605,-0.178971814,-0.398673797,-0.453381311,-0.49763767,0.08125062,0.830053947,-0.313732335,-0.603832133,-0.998377979,-0.149900693,0.021165088,-0.127484142,-0.285858532,-0.051807919,0.115837089,0.190529707,0.319415146,-0.728373423,-0.206130894,-1.081850873,0.22813439,0.518429779,-0.238779652,-1.131185754,-0.31741701,0.167564178,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,1.82328411,-1.176582049,-0.776125186,-0.406830467,-0.32798518,-2.510275957,1.875913645,1.064671913,0.927098903,0.143679764,1.563842315,-0.313732335,0.936394191,1.85159929,1.180598321,2.78681165,0.429326352,0.413722875,1.344335266,1.012258331,3.067569411,1.053802651,0.840973934,-0.842806399,0.516349455,1.298006011,1.800365233,3.427643395,1.998795227,4.226658085,2.797032819,-0.468499685,0.753623699,4.99650045,1.970073125
0,0.824022054,0.213665176,0.186847963,-0.443451098,0.842345395,-0.5209986,-1.185824908,0.650670139,2.781008979,0.20025111,-1.079724628,2.058838565,-0.313732335,0.091993227,0.690365972,-0.4358742,1.785090462,2.313773697,1.675946939,0.566278118,0.731915812,0.354354559,0.229162259,0.54625793,-0.012215302,0.594705841,1.298006011,1.800365233,1.856319232,0.649031856,-0.31741701,-0.708925369,-0.468499685,1.501746494,-0.250789598,-0.422158527
0,0.824022054,0.620375353,0.467284708,-0.057232794,-0.618165695,-0.315975798,-3.037353415,2.59446744,1.551875167,1.678144155,0.143679764,1.563842315,-0.313732335,1.405594384,0.481328608,0.899101071,3.193212429,0.863164015,1.036997843,0.367657813,0.490096505,1.127268019,0.021012392,1.785333738,0.752536325,0.64733555,2.367877633,3.082300686,2.903868674,1.779937556,4.226658085,2.797032819,-0.468499685,1.501746494,4.99650045,1.970073125
0,-1.213559752,0.103624498,-1.231721394,0.998173556,0.590858796,1.69626064,-0.841197339,-0.837843922,-0.459173247,0.711107462,1.35299406,0.80747002,-0.313732335,0.199437466,-0.053994835,-0.50937655,0.044468657,0.251894401,1.739308127,-0.066320608,0.170539567,-0.936744117,0.624242161,0.120904186,0.416693086,0.14001912,-0.841737232,0.518429779,0.284995069,-0.043089381,1.954620538,1.044053725,-0.468499685,0.005500903,-0.250789598,0.773957299
0,0.824022054,0.843874254,0.32150907,-0.628518149,-0.618175593,-0.321051761,-2.929234962,2.60757842,2.111730417,0.214730616,0.143679764,1.563842315,-0.313732335,1.104681415,1.029908141,1.228830233,2.78681165,1.338575195,1.036997843,0.367657813,1.490221688,1.538577405,0.145407129,1.677205797,0.780830496,0.324995502,2.367877633,1.800365233,2.903868674,1.608655702,4.226658085,2.797032819,-0.468499685,2.24986929,4.99650045,3.166188951
0,0.824022054,0.980107443,-1.561116366,-0.807087528,0.590879376,-0.334511578,-1.915624465,0.361821904,1.546663666,2.844933214,2.60541565,1.424210474,-0.313732335,1.066530265,0.315542518,0.825598721,2.327492386,-0.513259672,1.658329632,-0.698919335,0.961261139,0.402009746,0.694331476,-0.673033191,-0.837828457,-0.736040216,1.298006011,1.800365233,2.380093953,-0.215342351,-0.31741701,1.920543272,-0.006789851,0.005500903,-0.250789598,-0.422158527
0,0.824022054,-0.142422718,0.046283393,-0.811130267,0.585737189,-0.337626285,0.138626141,0.832906583,0.50496834,0.214730616,0.780626526,0.375529262,1.870509417,-0.804902488,-1.197007259,0.976297191,-0.332317205,-0.565753185,0.468575668,-0.698919335,0.500266242,0.728707655,-0.780950478,1.100045914,-1.451827381,-0.375388186,0.22813439,-0.763505675,-1.286329094,-1.976770186,-0.31741701,0.167564178,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,0.008238879,-2.090036635,-0.619532023,-0.396262921,-1.268998379,-1.050676841,1.419216209,2.117436938,-0.49763767,-0.497039631,-0.767615937,2.13223476,-1.307632422,0.22762541,1.153402241,0.044468657,0.683338181,2.152388549,2.045806987,-0.613561151,0.756578407,1.783705927,-0.529245362,0.398943217,-0.284554958,1.298006011,0.518429779,0.80876979,0.37752005,-0.31741701,-0.708925369,-0.468499685,2.24986929,2.372855426,-0.422158527
0,0.824022054,0.163239714,0.078364274,0.855208343,0.588098448,1.726439777,0.131868738,-0.087094179,0.028030006,-0.49763767,0.093131654,-0.173459411,-0.313732335,-1.307632422,-0.940163333,-0.472625375,0.525060897,-0.004511313,0.261109998,-0.698919335,0.268768195,-0.913743465,0.212805227,0.715295337,0.845644747,-0.318345936,-0.841737232,1.800365233,-0.238779652,-0.543731316,1.954620538,0.167564178,-0.468499685,0.753623699,2.372855426,1.970073125
0,0.824022054,-0.404854621,0.550446711,-0.790753267,-0.611567413,-1.251573044,-0.59793082,-0.862535582,0.584440277,0.214730616,1.500726916,0.401085654,-0.313732335,-1.307632422,-0.998377979,-0.107392119,0.113398043,-0.513259672,-0.285858532,0.466967966,-0.767869833,-0.472653989,-0.544850563,-0.427278699,0.329398327,-1.108277502,0.22813439,0.518429779,-0.238779652,-1.060133854,-0.31741701,0.167564178,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,0.869757679,-0.323776808,-0.251143843,-0.417535804,0.144933052,-0.138427394,-0.809294389,2.12262506,-0.49763767,-1.079724628,3.143174419,-0.313732335,-0.805275793,-1.616229126,-0.152760866,1.3953718,-0.947097336,-0.985439939,0.766096843,-0.119742574,-0.093466495,1.056436114,-1.380218811,-1.206512201,-0.833701987,-0.841737232,1.800365233,-0.238779652,-0.865732291,-0.31741701,-0.708925369,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,-0.352196209,0.69018862,1.307463735,-0.647559977,2.861546862,0.510283324,-0.818758954,-0.478901241,-0.49763767,0.697347561,0.398113189,-0.313732335,-1.307632422,-1.822179508,-1.425061685,0.894365945,-0.947097336,0.49470137,-0.698919335,0.052139006,-0.539582528,-0.679806536,-0.640081888,0.147934156,-1.081850873,-0.841737232,1.800365233,-0.762554373,-2.298619703,1.954620538,0.167564178,-0.468499685,-0.742621893,2.372855426,-0.422158527
0,0.824022054,-0.313280707,0.65344892,-0.253176994,0.842257766,2.861558705,0.70624802,-0.818758954,-0.9463765,0.139529219,0.697347561,-0.196043338,-0.313732335,-1.307632422,-1.428332915,-1.425061685,0.894365945,-0.947097336,0.49470137,-0.698919335,0.052139006,-0.185688248,-0.684457241,-0.758711301,0.147934156,-1.081850873,-0.841737232,1.800365233,-0.762554373,-2.007551919,1.954620538,0.167564178,-0.468499685,-0.742621893,2.372855426,-0.422158527
0,0.824022054,1.170487357,-1.526279327,-0.835259608,0.842257088,0.581992203,-0.469540157,-0.818758954,0.025095895,1.408530003,0.134437344,1.876845679,-0.313732335,-0.122041187,-0.385567016,0.105864518,0.081564388,-0.25273579,-0.364108152,0.910356844,-0.306874936,-0.53500131,1.602085443,-0.489114272,-1.245645186,-0.755401944,-0.841737232,1.800365233,0.284995069,0.634286917,1.954620538,1.044053725,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,1.113639693,0.27623737,-0.763338498,-0.417605349,0.11752996,-1.672357946,0.679219672,2.609828313,-0.49763767,-1.079724628,3.105630298,-0.313732335,-0.805275793,0.702399542,0.201084252,1.785090462,2.313773697,1.675946939,1.54295557,0.297884582,0.34168816,1.164378346,-0.014192334,-0.071786735,0.493266303,1.298006011,1.800365233,1.856319232,0.201738985,-0.31741701,-0.708925369,-0.468499685,0.753623699,-0.250789598,-0.422158527
0,0.824022054,0.94641898,0.559985875,-0.762464747,-0.41785852,-0.307393953,-0.638475239,-0.446827022,-0.453435708,0.214730616,0.755381959,0.363610613,-0.313732335,-0.369232037,-0.579483829,-0.451960844,0.974009393,0.78825332,-0.253953314,-0.210580609,-0.201775879,0.658976386,-0.159108481,-0.277463509,-0.09370622,-0.734820309,0.22813439,0.518429779,0.80876979,-0.78978026,1.954620538,0.167564178,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,0.959475135,-1.564947939,-0.687291121,0.590879374,-0.341041005,-1.260156344,1.093486679,2.551106011,2.844933214,1.357841735,1.995783073,0.908009424,0.227225885,0.500355564,1.485057045,1.883995877,-0.04196666,2.2816046,-0.165630761,1.944982248,0.832796159,1.155325922,-0.791304377,-0.396073511,0.732375453,1.298006011,0.518429779,1.856319232,-0.364582524,-0.31741701,1.920543272,-0.468499685,1.501746494,-0.250789598,0.773957299
0,-1.213559752,0.402222134,0.018265886,-0.119064827,0.842257065,-0.248786198,0.267016804,0.25965324,0.925075721,0.875235958,0.143679764,-0.767615937,-0.313732335,-0.59124138,-1.822179508,0.561342597,-0.805428631,0.466781699,0.884384966,-0.698919335,-0.350242676,1.423281051,0.153985823,-1.03394091,0.189661892,-0.732110239,0.22813439,-0.763505675,-0.238779652,-0.583573836,-0.31741701,-0.708925369,-0.006789851,2.24986929,-0.250789598,3.166188951
0,0.824022054,1.324345773,-1.469998443,-0.797102596,0.842257101,0.826233136,-0.570901206,-0.016602739,-0.463883321,1.428439329,0.120054352,2.519178939,-0.313732335,-0.858997913,-0.499155246,0.129980474,1.424986716,1.038170415,1.035054662,1.616930798,0.110752221,1.417654296,1.238370779,-0.35765991,-0.065191189,0.088795502,-0.841737232,1.800365233,-0.238779652,-0.094407117,-0.31741701,1.920543272,-0.468499685,0.005500903,-0.250789598,0.773957299
0,0.824022054,0.091866528,-1.563123074,-0.592001962,0.590885144,-0.23121464,0.145383545,-0.809294389,-0.9463765,-0.49763767,0.759583302,0.830053947,1.791566361,-0.838432229,-1.175221038,-0.149900693,0.021165088,-0.127484142,-0.285858532,-0.12814443,0.115837089,0.186533739,0.320477106,-0.720354978,-0.290890114,-0.719913875,0.22813439,0.518429779,-0.238779652,-0.966398801,-0.31741701,0.167564178,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,0.468964623,-1.918227633,-0.67062694,0.590872007,-0.630357655,-0.685777063,-0.459419278,0.521308371,0.211451507,0.129296772,1.951123635,0.633118763,-1.039875889,0.183903934,0.741206886,1.798882623,0.249500517,0.90389543,1.41320826,0.314485496,1.389542845,2.456765655,-1.363383704,0.109376288,0.820377056,0.22813439,3.082300686,0.284995069,-0.044684151,-0.31741701,0.167564178,-0.468499685,0.005500903,-0.250789598,-0.422158527
0,0.824022054,1.306775381,-1.822757795,0.087934553,0.511050327,-0.364197935,-0.151942201,0.271743639,1.087279622,-0.49763767,1.939390429,0.871567,-0.313732335,-0.603832133,-0.470047922,1.176772837,0.49715873,-0.509141503,1.759319347,-0.210580609,0.868701265,-0.913970962,1.413355818,-1.98900627,-0.070732403,-0.078915491,0.22813439,0.518429779,-0.238779652,-1.097553036,1.954620538,1.044053725,-0.468499685,0.753623699,-0.250789598,-0.422158527
0,0.824022054,0.897176799,-0.939390301,-0.660957698,0.842257111,-0.303712379,-1.280428554,-0.793055717,1.06350885,0.927098903,2.641545594,1.396728187,-0.313732335,-0.155197623,-0.986344409,0.493009386,0.554675814,-0.297488623,1.003598695,2.045806987,0.077554216,1.451489066,0.994849612,-0.566644391,-2.088128936,-1.081850873,0.22813439,1.800365233,0.80876979,0.090987114,-0.31741701,0.167564178,-0.468499685,-0.742621893,-0.250789598,-0.422158527