target,MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,qed,MolWt,MaxPartialCharge,MaxAbsPartialCharge,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_CHGHI,BalabanJ,HallKierAlpha,PEOE_VSA1,PEOE_VSA10,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA3,SlogP_VSA8,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA7,EState_VSA9,VSA_EState1,VSA_EState5,VSA_EState6,NHOHCount,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumRotatableBonds,RingCount,MolLogP,fr_Al_COO,fr_Ar_NH,fr_NH1,fr_Ndealkylation1,fr_alkyl_carbamate,fr_ether,fr_methoxy,fr_sulfonamd
1,0.869757679,-0.323776808,-0.251143843,1.121699762,-0.481813624,-1.021082953,-0.82238653,0.359077536,-0.417535804,0.276372437,0.28290268,-0.138427394,-0.809294389,2.12262506,-0.49763767,-0.616091285,-0.911633031,-1.079724628,3.143174419,0.421095061,-0.313732335,-0.216181686,0.167671685,-0.152760866,-1.219145489,-0.204210988,1.3953718,-0.947097336,0.687238095,-0.657124366,-0.985439939,0.766096843,-0.525833016,-0.119742574,-0.55909501,-0.254210831,-0.093466495,-0.874479088,-1.038345413,-0.898672324,-1.034315424,1.056436114,-1.206512201,-0.649481575,-0.515742626,-0.841737232,1.800365233,-0.253345873,-0.238779652,-0.865732291,-0.344657911,-0.31741701,-0.708925369,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
1,-0.752010674,0.521044011,-0.215305595,0.597660451,-1.504157019,0.233967553,0.59200475,1.025887487,-0.631742763,-1.224349795,2.557399876,1.402260561,-0.809294389,-0.9463765,-0.49763767,-0.616091285,0.271241928,-0.468022432,-0.767615937,-0.440614002,-0.313732335,-1.344622656,-0.713700093,-0.735856666,-0.879457498,-0.204210988,-0.805428631,-0.947097336,-1.86588337,-0.657124366,-0.985439939,-0.698919335,-0.525833016,-0.767869833,-0.55909501,-0.254210831,-0.902507218,-1.252358387,-1.038345413,-0.250599935,-0.474851338,-0.780950478,-0.139935294,-1.028741088,-0.515742626,-0.841737232,-0.763505675,-0.253345873,-1.810103816,-0.816508247,2.122367134,-0.31741701,-0.708925369,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
1,0.794248366,-0.222281089,-0.024719513,-1.142891124,1.510415648,0.279581701,0.275194604,-0.677775302,-0.604990122,0.866332891,0.356167529,1.077905202,3.720076902,1.597202802,-0.49763767,-0.616091285,0.271241928,-0.468022432,-0.767615937,-0.440614002,-0.313732335,1.103991414,1.7941781,2.664363111,-0.879457498,-0.204210988,0.06660276,1.359557871,-1.86588337,-0.657124366,-0.985439939,-0.698919335,-0.525833016,1.737893105,-0.55909501,-0.254210831,1.235668456,-0.444721215,1.690109081,1.521584614,2.07946954,0.821430382,-0.861019604,-1.138102294,2.262118648,2.367877633,-0.763505675,0.22854278,-0.238779652,-0.988770127,-0.344657911,-0.31741701,-0.708925369,2.69549871,-0.266206953,3.746114882,0.773957299,-0.338753743
0,0.527113396,0.341638995,0.432928061,0.741679126,-0.156765428,0.207489269,0.817762903,0.253964635,0.585739533,0.216443712,0.173516055,0.064294705,0.284837752,-0.459173247,-0.49763767,0.58599395,0.271241928,0.143679764,-0.767615937,-0.440614002,1.870509417,0.257182479,0.140323823,-0.098115726,0.449659633,-0.204210988,-0.369412935,1.651025047,0.049991126,0.020164307,0.282563642,-0.066320608,0.451673954,0.072469348,-0.55909501,-0.254210831,-0.54583828,-0.437001209,0.522943088,2.261605007,0.003612897,-0.318573055,0.168554561,1.05040168,-1.210207945,0.22813439,-0.763505675,-0.012401546,-0.238779652,-0.334914458,-0.344657911,-0.31741701,-0.708925369,1.234989449,-0.266206953,0.753623699,0.773957299,-0.338753743
0,0.189626918,0.690378025,0.039923201,-1.401933536,0.447792017,0.572759577,0.677372111,-0.647243708,-0.618532321,-0.087000161,-0.657200953,0.165655755,-0.472011534,0.50265294,-0.49763767,-0.616091285,0.271241928,-0.443852908,-0.196043338,-0.440614002,-0.313732335,-0.189853512,-0.738657409,-0.431859544,-0.879457498,-0.204210988,-0.361932122,-0.947097336,-0.012014184,0.697452982,0.261109998,-0.698919335,1.429180925,-0.624487904,-0.55909501,-0.254210831,-0.517706323,-0.547664028,0.572519318,-0.57463613,0.003612897,-0.240912268,1.614995596,-0.557241483,-1.210207945,0.22813439,0.518429779,1.915153065,-0.238779652,2.507321918,-0.344657911,-0.31741701,-0.708925369,-0.225519812,-0.266206953,0.753623699,-0.422158527,-0.338753743
0,-0.57806932,0.27545392,0.637931674,-0.497855055,1.649365265,0.359618707,0.946218292,-0.204535636,7.886613656,-1.062093108,0.552149822,2.023941665,0.393736458,0.540004691,-0.49763767,-0.616091285,0.271241928,-0.468022432,-0.767615937,-0.440614002,-0.313732335,-1.344622656,-0.124869703,-0.050666302,4.262747232,-0.204210988,-0.805428631,-0.947097336,-0.303640884,1.374741655,0.39226923,-0.698919335,2.406687895,-0.201775879,-0.55909501,-0.254210831,-0.476861765,-0.091294627,-0.241482581,-0.33085109,0.67228551,-0.390865151,0.362342186,-0.17010447,1.567653329,-0.841737232,-0.763505675,-0.253345873,-0.762554373,0.194656068,2.122367134,-0.31741701,-0.708925369,-0.225519812,-0.266206953,0.005500903,-0.422158527,-0.338753743
0,0.241509143,0.912898525,-0.790098635,-0.794948948,-0.006570641,-0.78338815,-2.162609783,-1.990633719,-0.648876769,-0.432598014,-0.178247406,-0.091125571,-1.203676309,-0.9463765,-0.49763767,-0.616091285,-0.911633031,0.143679764,-0.767615937,-0.440614002,-0.313732335,0.087693654,-1.130382703,-0.75757405,-0.560945325,-0.204210988,-0.805428631,-0.947097336,1.432705055,-0.657124366,-0.985439939,-0.698919335,-0.525833016,-1.190581857,-0.55909501,-0.254210831,-0.517969522,0.535011786,0.213259835,-0.33085109,-1.034315424,-0.780950478,0.136267916,-0.063497158,-1.210207945,-0.841737232,-0.763505675,1.192320086,-0.762554373,2.137157109,-0.344657911,-0.31741701,-0.708925369,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
0,-0.607299873,0.358824662,-0.444905994,1.62483414,-0.746807831,0.246324179,0.591413168,-0.152310547,0.842345172,-1.414645387,0.633861183,0.60488697,-0.398673797,-0.9463765,-0.49763767,-0.616091285,0.271241928,-0.468022432,-0.767615937,-0.440614002,-0.313732335,-0.978884088,0.42945409,-0.735856666,1.088153978,-0.204210988,-0.805428631,-0.594658986,0.190912809,-0.657124366,-0.285858532,0.566278118,-0.525833016,-0.201775879,-0.55909501,-0.254210831,-0.868270318,0.428466798,1.352243082,-0.614761707,2.067114555,-0.780950478,-0.199293029,0.640976854,0.178722692,-0.841737232,-0.763505675,-0.494290199,-0.762554373,0.108591948,2.122367134,-0.31741701,0.167564178,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
0,-0.769752476,1.063797644,0.469205783,1.02846247,-0.600545863,-1.406565664,0.973850052,-0.799901663,-0.640298256,-0.821036867,0.582858586,0.54407034,-0.809294389,-0.459173247,-0.49763767,-0.616091285,-0.911633031,-0.45457867,-0.767615937,-0.440614002,-0.313732335,0.170773572,-1.130382703,-1.069600484,-1.219145489,-0.204210988,-0.369412935,-0.513259672,0.444075437,0.020164307,-0.985439939,-0.698919335,0.451673954,-1.190581857,-0.55909501,-0.254210831,-0.902507218,-0.141513199,-1.038345413,-0.046940473,-1.034315424,-0.780950478,0.386962662,1.341211003,-0.515742626,-0.841737232,-0.763505675,0.22854278,-0.762554373,0.543955228,-0.344657911,-0.31741701,-0.708925369,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
0,-2.804457041,1.372712851,3.420631202,0.443908902,-1.417211324,-1.750326153,-2.724852304,3.301508749,0.842254817,-2.083345361,1.14445694,1.70634371,-1.203676309,-0.9463765,-0.49763767,-0.616091285,-0.911633031,-1.079724628,-0.173459411,-0.440614002,3.945919798,-0.652862911,-0.341470776,-1.425061685,0.086143757,-0.204210988,-0.361932122,-0.557324699,-1.296316801,-0.657124366,-0.985439939,-0.698919335,-0.525833016,-0.624487904,-0.55909501,-0.254210831,-1.305379516,-0.88608784,-0.293759469,-0.316738679,0.236667522,-0.780950478,0.420240653,-1.028741088,-1.210207945,-0.841737232,0.518429779,-0.976178852,-1.286329094,-0.840821806,-0.344657911,-0.31741701,-0.708925369,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
0,-0.071792755,0.365364764,-0.438231201,1.531028133,-0.925449507,0.278163664,0.588281415,0.126223266,0.58318864,-0.96411752,0.482861628,0.449466694,-0.809294389,-0.9463765,0.19978487,-0.616091285,0.271241928,0.143679764,-0.767615937,-0.440614002,1.791566361,-0.673219407,-0.370297814,-0.402112848,0.094771262,-0.204210988,-0.805428631,-0.947097336,0.180607372,-0.657124366,-0.985439939,-0.698919335,-0.525833016,-0.767869833,-0.55909501,-0.254210831,-0.911674519,-0.298202627,1.010122666,-0.046940473,-0.474851338,-0.780950478,-0.445908301,0.645557128,-0.515742626,-0.841737232,0.518429779,-0.494290199,-0.762554373,-0.424586856,2.122367134,-0.31741701,-0.708925369,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
0,-1.021387025,-0.060460835,4.323892299,-0.562456002,-1.091081478,0.132420684,-1.839487327,-1.038048074,-0.583914288,-1.024806776,3.144465837,0.138626141,-0.082841741,0.173334,-0.49763767,2.489222888,-0.911633031,-1.079724628,-0.767615937,-0.440614002,5.321108428,-1.344622656,-1.130382703,0.647386279,-1.219145489,-0.204210988,-0.805428631,-0.071185671,-0.791219336,-0.657124366,-0.985439939,-0.698919335,-0.525833016,0.088941141,-0.55909501,-0.254210831,-1.305379516,-1.252358387,-1.038345413,-0.898672324,-1.034315424,-0.780950478,0.147934156,-1.028741088,-1.210207945,-0.841737232,-0.763505675,0.469487107,-1.810103816,-2.28988856,-0.344657911,-0.31741701,-0.708925369,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
0,-3.373166337,1.564132011,5.24948056,0.698629055,-1.544113258,-2.084700381,-1.726464141,1.978473131,-0.752084149,-2.579665095,0.742235658,1.158994042,-0.793055717,-0.9463765,-0.49763767,-0.616091285,-0.911633031,-0.443852908,-0.767615937,-0.440614002,-0.313732335,0.253813829,-1.130382703,-1.425061685,-1.219145489,-0.204210988,0.111179304,-0.046084828,-0.800182806,-0.657124366,-0.285858532,-0.698919335,-0.525833016,-0.624487904,-0.55909501,-0.254210831,-1.305379516,-1.252358387,-1.038345413,0.572912981,-1.034315424,-0.780950478,0.147934156,-0.218526799,-0.515742626,-0.841737232,0.518429779,-0.735234525,-1.286329094,-1.459717267,-0.344657911,-0.31741701,0.167564178,1.234989449,-0.266206953,-0.742621893,-0.422158527,-0.338753743
0,-0.668637035,0.81383026,0.244873074,0.274214234,-0.655510615,-1.331991424,0.971628574,0.839512033,-0.621074863,0.45650617,0.0712143,0.787336859,-0.443462001,0.50265294,-0.49763767,-0.616091285,-0.911633031,-1.079724628,-0.767615937,-0.440614002,-0.313732335,-0.225728765,-1.130382703,-0.739871322,-1.219145489,-0.204210988,-0.805428631,-0.947097336,-0.629511007,0.697452982,-0.362164971,-0.698919335,1.429180925,-0.624487904,-0.55909501,-0.254210831,-0.52120542,-0.525584744,-1.038345413,-0.614761707,-0.515351263,-0.509279864,0.945740727,-0.469525133,-0.515742626,0.22813439,-0.763505675,-0.494290199,-0.238779652,0.71963829,-0.344657911,-0.31741701,-0.708925369,-0.225519812,-0.266206953,0.005500903,-0.422158527,-0.338753743
0,-0.352196209,0.69018862,1.307463735,0.253340545,-1.324947103,0.459479737,-1.448845889,1.062525397,-0.647559977,-1.487831758,1.947170953,0.510283324,-0.818758954,-0.478901241,-0.49763767,0.51519521,0.215844065,0.697347561,0.398113189,-0.440614002,-0.313732335,-0.438193819,-0.684873054,-1.425061685,-0.583856273,-0.204210988,0.894365945,-0.947097336,-0.903759423,-0.657124366,0.49470137,-0.698919335,-0.525833016,0.052139006,0.683652581,-0.254210831,-0.539582528,-0.556950686,-0.575463115,-0.898672324,-1.034315424,-0.679806536,0.147934156,-1.028741088,-0.515742626,-0.841737232,1.800365233,-1.458067504,-0.762554373,-2.298619703,-0.344657911,1.954620538,0.167564178,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
0,-0.76808701,0.547286051,0.137972366,0.860428322,-0.800690934,-1.0002401,0.925014161,1.184651759,-0.620153932,1.47055339,-0.150723095,0.733277633,0.329344562,0.088101685,-0.49763767,-0.616091285,-0.911633031,-1.079724628,-0.767615937,-0.440614002,-0.313732335,0.130462726,-1.130382703,-0.384410121,-1.219145489,-0.204210988,-0.369412935,-0.046084828,-0.611699121,0.697452982,-0.362164971,-0.698919335,1.429180925,-0.147073402,-0.55909501,-0.254210831,-0.129796867,-0.149233205,-0.639913997,-0.330399321,-0.515351263,-0.52104098,0.612222109,-0.456619791,0.178722692,1.298006011,-0.763505675,-1.458067504,0.80876979,-1.301754861,-0.344657911,-0.31741701,-0.708925369,1.234989449,-0.266206953,0.005500903,-0.422158527,-0.338753743
0,0.163239714,0.078364274,0.855208343,1.144381321,-0.501213534,-0.719102826,0.816569156,0.589285731,0.588098448,-1.089664843,-0.064729501,0.131868738,-0.087094179,0.028030006,-0.49763767,-0.616091285,-0.911633031,0.093131654,-0.173459411,-0.440614002,-0.313732335,0.159524639,2.214069168,-0.472625375,0.023276792,-0.204210988,0.525060897,-0.004511313,-0.406098495,0.697452982,0.261109998,-0.698919335,1.429180925,0.268768195,0.669128116,-0.254210831,-0.913743465,-0.931159458,0.30258079,0.601131915,0.003612897,0.212805227,0.845644747,-0.284419273,-0.515742626,-0.841737232,1.800365233,-0.253345873,-0.238779652,-0.543731316,-0.344657911,1.954620538,0.167564178,-0.225519812,-0.266206953,0.753623699,1.970073125,-0.338753743
0,-0.570328024,0.411098051,2.121971957,1.62633928,-1.075240544,0.270788841,0.817431574,0.437525764,-0.624123241,-1.233630028,0.822697642,0.388650064,-0.443462001,-0.459173247,-0.49763767,-0.616091285,0.271241928,-0.468022432,-0.767615937,-0.440614002,-0.313732335,-1.344622656,-0.21309583,-0.406127504,-0.266442885,-0.204210988,-0.805428631,-0.475804324,-0.379716959,0.020164307,-0.362164971,-0.698919335,0.451673954,-0.767869833,0.640079184,-0.254210831,-1.305379516,-1.252358387,-0.11664037,0.804791377,0.044112823,-0.561305865,-0.043341447,0.518172053,-0.515742626,-0.841737232,-0.763505675,-0.735234525,-0.762554373,-0.482809323,2.122367134,-0.31741701,-0.708925369,-0.225519812,-0.266206953,0.005500903,0.773957299,-0.338753743
0,-0.05630126,0.8436079,-0.494732043,0.416212787,-0.396153946,0.23424615,0.263764705,-0.40299098,-0.616547199,2.375886184,-0.934801447,1.003573765,-0.837843922,-0.471753566,-0.49763767,-0.616091285,0.271241928,0.143679764,-0.767615937,-0.440614002,-0.313732335,0.209968706,-1.130382703,-0.427844888,-0.550357416,-0.204210988,-0.805428631,-0.947097336,-1.453303403,-0.657124366,-0.985439939,-0.698919335,-0.525833016,0.072469348,-0.55909501,-0.254210831,0.219564474,0.245106637,-1.038345413,-0.898672324,-0.515351263,-0.515551685,2.354514408,-1.028741088,-1.210207945,0.22813439,-0.763505675,-1.458067504,1.856319232,0.0826658,-0.344657911,-0.31741701,-0.708925369,-0.225519812,-0.266206953,0.005500903,-0.422158527,-0.338753743
0,0.118960552,1.038019847,0.222920576,0.630470518,-0.728823536,-0.452055703,2.628152036,0.504233441,0.842257006,-0.665914472,0.504904711,0.185927965,-0.390894662,-0.9463765,0.980411173,-0.616091285,-0.911633031,-1.079724628,-0.172454894,0.36027851,-0.313732335,-0.210649217,-0.338205806,-1.095195331,0.421768669,-0.204210988,-0.332317205,-0.046084828,0.609347729,-0.657124366,-0.285858532,-0.066320608,-0.525833016,-1.190581857,-0.55909501,-0.254210831,-0.859833231,-0.22020248,0.221399716,0.804791377,0.236667522,-0.740334891,0.391773126,0.99574572,-0.515742626,0.22813439,-0.763505675,-1.217123178,-0.238779652,-0.521030345,-0.344657911,-0.31741701,0.167564178,1.234989449,-0.266206953,-0.742621893,-0.422158527,-0.338753743
0,-0.571367017,0.27667472,0.035247575,1.090747387,-0.687157592,0.49120425,0.54340367,0.073301842,0.842345143,-1.304951392,0.312291996,0.381892661,-0.468153662,-0.478901241,0.212746151,-0.616091285,0.271241928,-1.079724628,0.398113189,-0.440614002,-0.313732335,-0.340873315,-0.738657409,-0.428382396,1.072501946,-0.204210988,-0.361932122,-0.947097336,-0.023941234,0.692169886,-0.985439939,-0.698919335,-0.525833016,-1.190581857,1.95157381,-0.254210831,-0.926637361,0.778271923,0.55538025,-0.898672324,2.551051508,-0.543411329,-0.11683894,0.252418423,-0.515742626,-0.841737232,0.518429779,-0.976178852,-0.238779652,0.169041747,-0.344657911,-0.31741701,-0.708925369,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
0,0.091866528,-1.563123074,-0.592001962,1.541398428,-0.471380938,-0.010426084,0.933832483,1.253679706,0.590885144,0.064566974,0.221040894,0.145383545,-0.809294389,-0.9463765,-0.49763767,2.625689853,-0.911633031,0.759583302,0.830053947,-0.440614002,1.791566361,0.178495234,-0.785689358,-0.149900693,0.952264248,-0.204210988,0.021165088,-0.127484142,-0.21544127,-0.657124366,-0.285858532,-0.12814443,-0.525833016,0.115837089,0.08200733,-0.254210831,0.186533739,-0.93270913,0.165518369,-0.57463613,-1.034315424,0.320477106,-0.290890114,-0.217908499,0.178722692,0.22813439,0.518429779,-0.976178852,-0.238779652,-0.966398801,-0.344657911,-0.31741701,0.167564178,1.234989449,-0.266206953,-0.742621893,-0.422158527,2.951996903
0,-0.802297924,0.169679958,0.236890197,-0.409257147,-1.459679782,0.523888882,0.965220119,1.761976396,-0.631647971,-1.528581204,1.978401749,0.60488697,0.027904071,0.012263588,-0.49763767,-0.616091285,0.271241928,-1.079724628,-0.196043338,-0.440614002,-0.313732335,-0.978884088,-1.130382703,-0.380395465,-0.555812329,-0.204210988,-0.805428631,-0.567024992,-1.024279087,0.020164307,-0.231005739,-0.066320608,0.451673954,-1.190581857,-0.55909501,-0.254210831,-0.535228808,-0.898086132,-1.038345413,-0.898672324,0.712785435,-0.780950478,-0.420899926,-0.502465563,1.567653329,-0.841737232,-0.763505675,-1.217123178,-1.286329094,-1.535847485,-0.344657911,-0.31741701,-0.708925369,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
0,0.531447378,-2.211945684,-0.510344252,-0.332435138,0.411524352,1.215386523,-0.313262119,-0.531718769,-0.396678845,1.308550656,-0.833314053,0.057537302,-0.382435126,-0.9463765,0.927098903,-0.616091285,1.536152264,0.143679764,-0.767615937,4.011431345,-0.313732335,-0.227305973,0.053519488,1.076105186,-0.223194944,-0.204210988,-0.332317205,-0.594658986,-0.396845078,-0.657124366,0.413722875,2.863711749,-0.525833016,0.74391317,-0.55909501,-0.254210831,0.27957965,1.418459743,-0.639279997,-0.290273743,-1.034315424,2.650618786,-0.068744321,-0.868866295,0.178722692,0.22813439,-0.763505675,-0.976178852,0.80876979,1.093963756,-0.344657911,-0.31741701,1.044053725,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
0,-3.389473115,1.31677503,2.886192295,0.527761334,-1.414325263,-2.133333352,-2.014099094,2.375383814,-0.725971425,-0.788655106,0.38638404,1.158994042,-1.203676309,-0.9463765,-0.49763767,-0.616091285,-0.911633031,0.18129305,-0.767615937,-0.440614002,-0.313732335,-0.159089744,-1.130382703,-1.425061685,-1.219145489,-0.204210988,0.074083574,-0.046084828,-0.800182806,-0.657124366,-0.985439939,-0.698919335,-0.525833016,-1.190581857,-0.55909501,-0.254210831,-1.305379516,-0.876006848,-1.038345413,-0.034727673,-1.034315424,-0.780950478,0.147934156,-0.380032321,-1.210207945,0.22813439,0.518429779,-1.217123178,-0.762554373,-1.012112569,-0.344657911,-0.31741701,-0.708925369,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
0,0.698182571,0.315846642,1.583303167,1.680950729,-1.005446723,0.27080132,0.588591906,0.390830392,-0.417859003,-1.117699589,0.703634971,0.300803821,-0.809294389,-0.453435708,-0.49763767,-0.616091285,0.271241928,-0.468022432,-0.244220071,-0.440614002,-0.313732335,-0.986853958,-0.713700093,-0.43024346,-0.879457498,-0.204210988,-0.805428631,-0.947097336,0.256021094,0.653617411,-0.985439939,-0.210580609,-0.525833016,-0.767869833,0.679536579,-0.254210831,-1.305379516,-0.559253889,0.213259835,0.52088076,-0.474851338,-0.18459668,-0.655343992,0.832266615,-0.515742626,-0.841737232,-0.763505675,-0.735234525,-0.762554373,-0.195795283,2.122367134,-0.31741701,-0.708925369,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
0,-2.820579316,1.218373572,1.946048984,1.17408678,-0.870170727,-1.408605172,0.817605521,0.787741076,-0.62412599,0.875725887,-0.099263746,1.071147799,-0.459419278,-0.459173247,-0.49763767,-0.616091285,-0.911633031,-1.079724628,-0.767615937,-0.440614002,-0.313732335,-0.607868569,-0.62977844,-1.095332524,-1.219145489,-0.204210988,-0.369412935,0.425208183,-0.827236931,0.020164307,-0.362164971,-0.698919335,0.451673954,-0.147073402,-0.55909501,-0.254210831,-1.305379516,-0.915053904,0.159418311,-0.898672324,-0.515351263,-0.545893012,0.894244708,-1.62E-05,-1.210207945,0.22813439,-0.763505675,-1.217123178,0.284995069,-0.328277008,-0.344657911,-0.31741701,-0.708925369,1.234989449,-0.266206953,0.005500903,0.773957299,-0.338753743
0,-0.313280707,0.65344892,-0.253176994,0.447795662,-1.153253905,0.459485955,-1.549484513,0.957845656,0.842257766,-1.334915693,1.889683134,0.70624802,-0.818758954,-0.9463765,0.139529219,0.51519521,0.215844065,0.697347561,-0.196043338,0.401709489,-0.313732335,-0.438193819,-1.130382703,-1.425061685,0.076304295,-0.204210988,0.894365945,-0.947097336,-0.940725603,-0.657124366,0.49470137,-0.698919335,-0.525833016,0.052139006,0.683652581,-0.254210831,-0.185688248,-1.252358387,-1.038345413,-0.898672324,0.236667522,-0.684457241,0.147934156,-1.028741088,-0.515742626,-0.841737232,1.800365233,-1.458067504,-0.762554373,-2.007551919,-0.344657911,1.954620538,0.167564178,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
0,-2.580083225,0.937338533,-0.739004847,1.210364276,-0.950138036,-1.505755326,-1.036695839,-1.155032279,-0.622463573,-1.219474428,0.309690295,0.652188793,-0.459419278,-0.429137408,-0.49763767,-0.616091285,-0.911633031,-1.079724628,-0.767615937,-0.440614002,-0.313732335,-0.923749214,-0.665188967,-1.095332524,-1.219145489,-0.204210988,-0.369412935,0.859045848,0.676741366,-0.657124366,-0.985439939,-0.698919335,-0.525833016,-0.772954701,-0.55909501,-0.254210831,-0.889840819,-1.252358387,-1.038345413,-0.33085109,-0.515351263,-0.521199567,0.147934156,1.782515867,-1.210207945,-0.841737232,-0.763505675,-0.012401546,-0.762554373,-0.341284629,-0.344657911,-0.31741701,-0.708925369,1.234989449,-0.266206953,0.005500903,-0.422158527,-0.338753743
0,-2.560637522,1.324406949,2.95910887,1.330398237,-0.95832767,-0.734715182,-1.226090116,1.383107103,0.842257031,-1.258340548,0.182510961,0.814366473,-0.382435126,-0.011425981,-0.49763767,-0.616091285,-0.911633031,-0.442777865,-0.767615937,1.03769713,-0.313732335,-0.923749214,0.91032168,-1.425061685,1.3990594,-0.204210988,0.446036758,0.273016342,-1.258287422,-0.657124366,0.413722875,-0.066320608,-0.525833016,-1.190581857,0.669128116,-0.254210831,-1.305379516,-0.939494174,-1.038345413,-0.33085109,0.236667522,-0.422750588,0.436201265,-0.532398963,0.178722692,0.22813439,0.518429779,-1.217123178,-0.238779652,-1.071136875,-0.344657911,-0.31741701,1.044053725,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
0,0.88182938,-1.185487388,-0.601591099,0.043292426,-0.276693961,0.206369015,0.594929328,0.831842262,-0.406794818,1.24394437,-0.154106042,1.030603379,-0.049080082,-0.456314764,0.20025111,-0.616091285,1.444847752,0.143679764,0.279175795,-0.440614002,-0.313732335,0.687554231,-0.700599495,0.894303927,-0.550357416,-0.204210988,-0.805428631,-0.947097336,-1.86588337,-0.657124366,-0.985439939,0.277758117,-0.525833016,0.072469348,-0.55909501,-0.254210831,1.205397669,0.747434528,-1.038345413,-0.57463613,0.044112823,0.682220753,-2.514824678,-1.028741088,0.178722692,0.22813439,-0.763505675,1.192320086,-0.762554373,0.084447666,2.122367134,-0.31741701,-0.708925369,-0.225519812,-0.266206953,0.005500903,-0.422158527,-0.338753743
0,-0.503622961,0.347938233,0.100110642,0.962419051,-0.485950809,0.489958905,0.543427419,-0.769370074,-0.631812213,0.049008784,0.219911019,0.172413158,-0.809294389,-0.9463765,-0.49763767,-0.616091285,0.271241928,-1.079724628,-0.196043338,-0.440614002,-0.313732335,-1.344622656,-0.738657409,-0.735856666,-0.56231562,-0.204210988,-0.805428631,-0.947097336,0.838501632,-0.657124366,-0.985439939,-0.698919335,-0.525833016,-0.235752852,0.061295348,-0.254210831,-0.568108719,-0.905806138,-0.241482581,-0.33085109,-0.474851338,-0.780950478,-0.205945153,0.546256608,-0.515742626,-0.841737232,-0.763505675,-0.735234525,-0.238779652,0.88353431,-0.344657911,-0.31741701,-0.708925369,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
0,-0.142422718,0.046283393,-0.811130267,-0.817538743,-0.291911825,0.653908102,0.578523633,0.696146303,0.585737189,-0.117040504,1.028873813,0.138626141,0.832906583,0.50496834,0.214730616,-0.616091285,2.636991845,0.780626526,0.375529262,-0.440614002,1.870509417,-0.561770509,-1.130382703,0.976297191,1.130418354,-0.204210988,-0.332317205,-0.565753185,-1.435491517,-0.657124366,0.468575668,-0.698919335,-0.525833016,0.500266242,-0.55909501,-0.254210831,0.728707655,-0.452441221,-1.038345413,-0.898672324,0.712785435,-0.780950478,-1.451827381,-1.350720438,2.956583967,0.22813439,-0.763505675,0.951375759,-1.286329094,-1.976770186,7.056417223,-0.31741701,0.167564178,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
0,0.917865546,0.096253562,-0.225850585,1.669211299,-0.631250757,0.538574215,0.541387747,1.253679706,-0.417857134,-0.892746549,0.461554374,0.131868738,0.332472253,0.018001128,0.157039906,-0.616091285,0.271241928,-0.468022432,0.327352529,-0.440614002,-0.313732335,1.504616531,-0.341497551,-0.43024346,0.064627152,-0.204210988,0.074083574,1.113057676,-0.451545845,-0.657124366,1.073188649,0.422018118,-0.525833016,-0.613561151,0.65460365,-0.254210831,-0.559960278,0.668589738,-0.339952593,-0.345316608,-0.474851338,-0.090650689,-0.554339535,-0.648878715,0.178722692,0.22813439,0.518429779,-0.735234525,-0.238779652,-1.270483115,-0.344657911,-0.31741701,0.167564178,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
